Общая площадь,Цена,Долгота,Состояние,Широта,Количество комнат,Всего этажей,Серия,Этаж,Год постройки,Санузел,Мебель,Отопление,Тип предложения
51.0,40000.0,74.6104,103,42.8174,1.0,16.0,2728,4.0,2022.0,1229,716,220,3143
62.3,49000.0,74.6103,103,42.8173,1.0,16.0,2728,6.0,2022.0,1229,716,220,3143
104.0,81120.0,74.6176,939,42.8222,3.0,16.0,2728,10.0,2022.0,2341,3131,861,3143
252.0,209160.0,74.6134,939,42.8187,6.0,14.0,2728,12.0,2019.0,1775,3131,4104,3143
82.0,61500.0,74.5814,939,42.8393,2.0,10.0,2728,2.0,-999.0,1775,3131,4104,3143
111.0,59940.0,74.6409,1257,42.8112,3.0,13.0,2728,8.0,2021.0,2341,3131,4104,3143
77.0,43500.0,74.6815,939,42.8585,2.0,7.0,2728,5.0,2020.0,2341,3131,4104,2623
70.0,46300.0,74.6817,1372,42.8587,2.0,8.0,2728,1.0,2017.0,2341,1148,4104,2623
43.05,27000.0,74.5786,939,42.8833,1.0,10.0,1189,8.0,-999.0,1229,3131,272,3143
33.2,29000.0,74.6379,1510,42.8847,1.0,5.0,1189,4.0,1985.0,1229,3131,4104,3143
38.0,38000.0,74.5839,1257,42.8384,1.0,12.0,2728,12.0,-999.0,2341,3131,861,3143
48.0,45000.0,74.6078,1372,42.8331,2.0,5.0,1189,4.0,-999.0,2341,771,4104,3143
70.0,51000.0,74.5964,1257,42.8819,3.0,5.0,1189,5.0,-999.0,2341,3131,861,3143
38.0,27000.0,74.5751,1257,42.8931,1.0,6.0,2728,5.0,-999.0,2341,3131,861,3143
68.0,49500.0,74.5845,1372,42.8733,2.0,5.0,1189,4.0,-999.0,2341,3131,861,3143
45.0,30500.0,74.5555,1372,42.8525,1.0,9.0,41,7.0,2020.0,2341,3131,272,3143
32.0,29900.0,74.5774,1257,42.8736,1.0,5.0,1189,1.0,-999.0,2341,3131,861,3143
50.0,43500.0,74.5908,1372,42.8438,2.0,13.0,2728,8.0,-999.0,1229,771,4104,2623
37.0,25000.0,74.656,1510,42.8668,1.0,4.0,2728,2.0,2020.0,2341,3131,272,3143
75.0,99000.0,74.6029,1372,42.8687,2.0,13.0,2728,5.0,2017.0,1775,771,4104,3143
96.0,55680.0,74.558,939,42.8646,3.0,17.0,2728,5.0,2021.0,1775,3131,272,3143
48.0,27840.0,74.558,939,42.8646,1.0,17.0,2728,6.0,2021.0,1775,3131,272,3143
76.0,44080.0,74.558,939,42.8646,2.0,17.0,2728,8.0,2020.0,1775,3131,272,3143
76.0,53200.0,74.5827,103,42.8397,2.0,12.0,2728,11.0,2019.0,1775,3131,272,3143
103.0,106000.0,74.6107,1372,42.8489,3.0,9.0,1189,4.0,2012.0,1775,1148,4104,2623
120.0,105000.0,74.5928,1257,42.8733,3.0,12.0,2728,5.0,-999.0,2341,3131,4104,3143
66.0,58000.0,74.6059,1372,42.8561,2.0,10.0,2728,7.0,2020.0,1229,1148,4104,3143
118.0,66156.0,74.6325,1372,42.8751,4.0,9.0,1189,4.0,-999.0,1775,716,4104,3143
66.0,56000.0,74.5749,1510,42.8423,2.0,5.0,2728,2.0,2015.0,2341,3131,861,3143
80.0,69000.0,74.6088,1510,42.8596,4.0,9.0,311,9.0,-999.0,1775,771,4104,3143
58.0,5200.0,74.5787,1372,42.869,3.0,5.0,374,4.0,-999.0,1229,1148,4104,3143
70.0,67000.0,74.6361,1372,42.8116,2.0,9.0,2728,2.0,2020.0,1775,716,4104,3143
45.0,30000.0,74.512,338,42.8706,2.0,4.0,51,1.0,1971.0,1775,1148,4104,3143
52.0,37000.0,74.5741,1510,42.8691,2.0,5.0,1189,3.0,1973.0,1775,1148,4104,3143
39.0,38000.0,74.5822,1372,42.8403,1.0,12.0,2728,12.0,2018.0,1229,1148,4104,3143
155.0,93600.0,74.5901,1257,42.8494,5.0,12.0,2728,3.0,-999.0,2341,3131,861,2623
45.0,30000.0,74.6412,1372,42.8465,1.0,9.0,208,2.0,-999.0,1229,716,277,3143
77.2,50000.0,74.6138,1510,42.8584,3.0,4.0,161,2.0,-999.0,1229,771,4104,3143
70.0,53900.0,74.6736,1372,42.8545,2.0,10.0,2728,10.0,2016.0,1775,3131,4104,3143
104.0,85500.0,74.6295,1257,42.8182,3.0,9.0,2728,9.0,-999.0,2341,3131,861,3143
62.0,55800.0,74.5656,1372,42.8303,3.0,12.0,2728,4.0,-999.0,1775,1148,4104,3143
56.0,49800.0,74.5725,1372,42.8425,2.0,9.0,2728,1.0,-999.0,1775,1148,861,3143
46.0,45900.0,74.629,1372,42.8157,2.0,5.0,473,4.0,-999.0,1775,1148,4104,3143
54.0,45500.0,74.5642,1372,42.8434,2.0,11.0,2728,5.0,-999.0,1229,771,4104,3143
62.0,62500.0,74.5812,1372,42.8679,2.0,10.0,2728,5.0,2016.0,2341,3131,861,2623
42.6,22000.0,74.5806,194,42.8451,1.0,4.0,161,4.0,1960.0,1229,716,4104,3143
65.0,50000.0,74.6307,1257,42.8288,2.0,9.0,208,1.0,2009.0,2341,3131,4104,3143
44.0,49500.0,74.6077,1372,42.8595,2.0,14.0,1189,13.0,-999.0,1229,3131,4104,2623
155.7,93600.0,74.5927,939,42.8487,5.0,12.0,2728,3.0,-999.0,2341,3131,4104,2623
52.0,45000.0,74.5678,1510,42.8302,2.0,9.0,311,2.0,-999.0,2341,3131,4104,2623
115.0,140000.0,74.5961,1372,42.8734,3.0,9.0,2728,8.0,2014.0,409,771,4104,2623
48.0,43500.0,74.5883,1510,42.8626,1.0,11.0,2728,9.0,2018.0,1229,1148,4104,3143
38.0,27000.0,74.5744,1510,42.8694,1.0,6.0,1189,5.0,-999.0,1229,3131,220,2623
31.0,28000.0,74.5846,1510,42.8876,2.0,3.0,1189,1.0,2019.0,1229,716,220,2623
70.0,72000.0,74.6104,1372,42.8572,2.0,12.0,2728,4.0,-999.0,2341,771,4104,3143
95.0,54000.0,74.6191,1510,42.8567,3.0,9.0,311,5.0,-999.0,1775,1148,4104,2623
95.0,62000.0,74.6243,1510,42.8664,3.0,9.0,311,4.0,-999.0,1775,1148,4104,2623
42.0,42500.0,74.601,1510,42.8806,2.0,5.0,1189,3.0,-999.0,1229,1148,4104,2623
48.0,39000.0,74.5807,1510,42.8706,2.0,6.0,1189,5.0,-999.0,2341,1148,4104,3143
36.0,29999.0,74.5655,1510,42.8422,1.0,9.0,311,1.0,-999.0,2341,3131,4104,3143
120.0,94000.0,74.6241,1372,42.8232,3.0,9.0,2728,2.0,-999.0,2341,3131,4104,2623
150.0,96999.0,74.637,1510,42.814,5.0,11.0,2728,11.0,-999.0,2341,1148,4104,3143
47.0,45000.0,74.611,1510,42.8323,2.0,5.0,1189,4.0,-999.0,1775,1148,4104,2623
110.0,100000.0,74.6245,1372,42.8712,3.0,10.0,2728,4.0,2016.0,409,771,4104,3143
78.0,52900.0,74.5876,1372,42.8781,2.0,10.0,2728,7.0,-999.0,1775,1148,4104,2623
39.0,33019.0,74.5884,1372,42.8717,1.0,9.0,1189,3.0,-999.0,1229,3131,4104,3143
60.0,60000.0,74.5973,1510,42.8724,3.0,5.0,1189,2.0,-999.0,2341,1148,4104,3143
34.0,33500.0,74.6317,338,42.8781,1.0,9.0,473,2.0,-999.0,2341,1148,4104,2623
55.0,43500.0,74.6113,1510,42.8693,3.0,4.0,1189,3.0,-999.0,2341,1148,4104,2623
48.0,43500.0,74.5764,1510,42.8433,1.0,11.0,2728,9.0,-999.0,1229,1148,4104,2623
70.0,42499.0,74.6431,1510,42.8433,3.0,9.0,208,1.0,-999.0,2341,3131,277,2623
123.0,107000.0,74.566,1372,42.8382,4.0,6.0,2728,6.0,-999.0,2341,3131,4104,3143
43.0,37500.0,74.6013,1372,42.8311,2.0,5.0,374,3.0,-999.0,1229,1148,4104,3143
65.0,53000.0,74.6083,1510,42.867,3.0,5.0,1189,4.0,-999.0,1775,1148,4104,2623
32.0,30500.0,74.619,1510,42.878,1.0,5.0,374,4.0,-999.0,1229,1148,4104,3143
40.0,27500.0,74.5863,1510,42.8483,3.0,5.0,1189,4.0,-999.0,1775,1148,4104,3143
64.0,62000.0,74.5948,1510,42.8785,3.0,4.0,1189,3.0,-999.0,2341,1148,4104,3143
58.0,41500.0,74.6287,338,42.832,3.0,4.0,51,4.0,-999.0,1229,771,4104,3143
90.0,87000.0,74.6318,1372,42.8316,3.0,12.0,2728,5.0,-999.0,1775,3131,861,3143
82.0,68500.0,74.611,1372,42.8323,2.0,9.0,2728,8.0,-999.0,1229,3131,4104,3143
47.0,39500.0,74.5844,1510,42.873,2.0,5.0,1189,4.0,-999.0,1229,1148,4104,2623
90.0,75000.0,74.5881,1372,42.8632,3.0,12.0,2728,9.0,-999.0,1229,3131,4104,2623
65.0,61999.0,74.5998,1372,42.865,2.0,12.0,2728,7.0,-999.0,1775,3131,4104,3143
60.9,60000.0,74.6123,1510,42.865,3.0,9.0,57,1.0,-999.0,1775,716,4104,3143
47.0,38500.0,74.6248,1372,42.8138,2.0,10.0,2728,3.0,-999.0,2341,3131,272,3143
41.0,24000.0,74.5884,103,42.8545,1.0,10.0,2728,2.0,2020.0,2341,3131,4104,3143
85.0,61000.0,74.6121,1510,42.866,3.0,9.0,57,7.0,-999.0,1775,771,4104,3143
58.0,44000.0,74.6132,1372,42.8596,3.0,9.0,473,4.0,1995.0,1775,1148,4104,3143
30.0,28000.0,74.5943,1510,42.849,1.0,3.0,161,2.0,-999.0,2341,3131,861,2623
30.0,27000.0,74.6097,194,42.85,1.0,3.0,161,3.0,-999.0,2341,3131,861,2623
56.0,53000.0,74.5728,1372,42.8427,2.0,9.0,1189,1.0,-999.0,1775,1148,4104,2623
59.0,47000.0,74.6915,338,42.8753,3.0,5.0,374,1.0,-999.0,1229,1148,4104,3143
94.0,82000.0,74.5877,1257,42.8676,3.0,9.0,2728,2.0,2015.0,2341,3131,4104,3143
200.0,212000.0,74.6096,1510,42.8522,4.0,9.0,2728,3.0,2010.0,409,3131,861,2623
49.0,35000.0,74.6889,1510,42.8551,1.0,10.0,1189,9.0,-999.0,1229,3131,4104,2623
84.0,112000.0,74.6163,1372,42.8218,3.0,12.0,2728,12.0,-999.0,1775,771,4104,2623
55.0,60000.0,74.6214,1372,42.8295,2.0,10.0,2728,10.0,2019.0,1229,771,4104,3143
108.0,59000.0,74.6438,939,42.8401,3.0,9.0,2728,7.0,-999.0,1775,3131,4104,3143
120.0,112000.0,74.594,939,42.8154,3.0,5.0,2728,3.0,-999.0,1775,3131,220,3143
82.0,82000.0,74.6213,1372,42.8277,3.0,10.0,2728,2.0,-999.0,1775,771,4104,3143
125.0,78000.0,74.6178,1510,42.8571,5.0,9.0,1189,7.0,1990.0,1775,1148,4104,2623
47.76,30000.0,74.5789,939,42.8311,1.0,9.0,1189,6.0,2021.0,1229,3131,4104,3143
47.14,29500.0,74.5789,939,42.8311,1.0,9.0,1189,7.0,2021.0,1229,3131,4104,3143
54.45,33800.0,74.5789,939,42.8311,1.0,9.0,1189,3.0,2021.0,1229,3131,4104,3143
68.0,69000.0,74.6155,939,42.8195,2.0,12.0,2728,4.0,-999.0,1229,3131,4104,3143
133.0,123030.0,74.5841,939,42.8228,3.0,12.0,2728,5.0,-999.0,1775,3131,26,3143
47.0,29500.0,74.6345,939,42.8426,1.0,9.0,1189,9.0,-999.0,1229,3131,4104,3143
45.0,38500.0,74.6134,939,42.8187,1.0,14.0,2728,4.0,-999.0,1229,3131,4104,3143
45.67,24000.0,74.6914,939,42.879,1.0,10.0,1189,7.0,-999.0,1229,3131,4104,3143
159.0,182850.0,74.6148,939,42.8167,4.0,8.0,2728,7.0,-999.0,1775,3131,26,3143
75.0,76500.0,74.5845,939,42.8682,2.0,15.0,2728,10.0,-999.0,1775,3131,4104,3143
35.0,35500.0,74.6239,1510,42.8681,1.0,9.0,1189,2.0,-999.0,2341,1148,4104,2623
43.0,31500.0,74.6054,1510,42.8607,2.0,4.0,161,1.0,-999.0,1229,3131,4104,2623
45.0,31500.0,74.5555,1372,42.8525,1.0,9.0,208,2.0,2019.0,1229,716,861,2623
60.0,48000.0,74.6281,1257,42.819,3.0,4.0,374,2.0,-999.0,2341,3131,4104,3143
115.0,86250.0,74.5775,939,42.8815,3.0,12.0,2728,9.0,2020.0,2341,3131,4104,2623
85.0,85000.0,74.5929,1372,42.8657,2.0,10.0,2728,4.0,2017.0,2341,1148,4104,2623
148.0,96200.0,74.6238,939,42.8172,4.0,12.0,2728,11.0,2021.0,2341,3131,4104,2623
41.0,32500.0,74.6329,1510,42.874,1.0,5.0,473,5.0,1982.0,1229,1148,4104,3143
46.38,25973.0,74.6361,38,42.85,1.0,12.0,2728,2.0,-999.0,1229,716,4104,3143
33.0,15500.0,74.5044,1372,42.848,1.0,2.0,1189,1.0,2020.0,1229,716,277,3143
45.0,35500.0,74.6189,1510,42.8802,2.0,5.0,374,1.0,1974.0,1229,1148,4104,3143
39.0,23500.0,74.6018,1372,42.9043,2.0,2.0,161,1.0,-999.0,1775,716,272,3143
31.0,21000.0,74.5617,338,42.8777,1.0,3.0,161,3.0,1960.0,1229,1148,4104,3143
260.0,221000.0,74.5948,1372,42.8799,5.0,9.0,2728,2.0,2010.0,409,771,4104,3143
70.0,57000.0,74.5722,1510,42.877,3.0,3.0,56,2.0,-999.0,1775,1148,4104,3143
121.0,87000.0,74.6248,939,42.8764,3.0,13.0,2728,2.0,2017.0,2341,3131,4104,3143
140.0,141000.0,74.5834,1510,42.884,6.0,10.0,1189,2.0,2015.0,1775,1148,4104,3143
41.0,33000.0,74.6155,939,42.8195,1.0,12.0,2728,3.0,2019.0,1229,716,220,3143
60.0,56000.0,74.5917,1372,42.8614,2.0,9.0,2728,3.0,2017.0,1229,771,4104,3143
111.0,80800.0,74.6387,939,42.8125,3.0,12.0,2728,12.0,2021.0,1775,716,4104,3143
59.6,57000.0,74.5893,1372,42.8438,2.0,10.0,2728,6.0,2016.0,1775,771,4104,3143
68.0,55000.0,74.6736,1257,42.8545,2.0,10.0,2728,6.0,2016.0,2341,3131,4104,3143
30.0,28300.0,74.5732,1372,42.8265,1.0,3.0,1189,1.0,2020.0,1229,716,272,3143
67.0,55000.0,74.5613,338,42.8469,3.0,9.0,57,9.0,-999.0,1775,716,4104,3143
49.2,48500.0,74.6001,1510,42.8295,2.0,17.0,1189,11.0,1989.0,1775,771,4104,3143
34.0,29000.0,74.6909,1510,42.8748,1.0,9.0,473,3.0,-999.0,1229,771,4104,3143
112.0,65000.0,74.6331,1510,42.8442,3.0,9.0,208,3.0,-999.0,2341,3131,4104,3143
45.0,34000.0,74.587,1510,42.8424,2.0,3.0,1189,3.0,1960.0,1229,1148,4104,2623
52.0,32500.0,74.5389,338,42.8633,2.0,5.0,473,4.0,-999.0,1775,771,4104,2623
66.5,50999.0,74.6601,1372,42.8778,2.0,5.0,1189,3.0,1979.0,1775,771,4104,3143
67.0,40999.0,74.6605,1510,42.8778,2.0,5.0,1189,5.0,1987.0,1775,771,4104,3143
73.0,73000.0,74.5857,1372,42.8244,2.0,10.0,2728,8.0,2014.0,1775,771,277,3143
72.0,67000.0,74.618,1510,42.8343,3.0,9.0,57,2.0,-999.0,1775,1148,4104,3143
60.1,44000.0,74.6196,194,42.8701,3.0,5.0,473,5.0,1980.0,1775,716,4104,2623
89.0,88000.0,74.6047,1372,42.8363,2.0,10.0,2728,1.0,2016.0,1775,1148,4104,3143
82.0,41500.0,74.5429,1510,42.8507,3.0,5.0,1189,5.0,1985.0,1775,3131,4104,3143
80.0,62500.0,74.5721,1510,42.8755,3.0,3.0,56,2.0,-999.0,2341,3131,4104,3143
55.0,31900.0,74.5817,1257,42.8821,1.0,12.0,2728,12.0,2020.0,2341,3131,272,3143
70.0,40600.0,74.5817,939,42.8821,2.0,12.0,2728,9.0,2021.0,2341,3131,272,3143
72.0,41760.0,74.5817,1257,42.8821,2.0,12.0,2728,7.0,2021.0,2341,3131,272,3143
87.0,52200.0,74.5786,1257,42.8833,3.0,10.0,1189,10.0,2021.0,2341,3131,272,3143
99.0,59400.0,74.5847,939,42.8771,3.0,12.0,1189,10.0,2021.0,2341,3131,861,3143
121.0,72600.0,74.5786,1257,42.8833,3.0,10.0,1189,8.0,2021.0,2341,3131,272,3143
88.0,52800.0,74.5786,1257,42.8833,2.0,10.0,1189,7.0,2021.0,2341,3131,272,3143
71.0,41180.0,74.5817,939,42.8821,2.0,12.0,2728,9.0,2021.0,409,3131,272,3143
72.0,43200.0,74.5786,1257,42.8833,2.0,10.0,1189,10.0,2021.0,2341,3131,272,3143
162.0,210600.0,74.6208,939,42.8719,3.0,10.0,2728,7.0,2016.0,409,3131,4104,3143
73.0,43800.0,74.5786,1257,42.8833,-999.0,10.0,1189,7.0,2020.0,2341,3131,272,3143
70.0,71000.0,74.609,1372,42.8646,3.0,12.0,1189,2.0,1992.0,1775,771,4104,3143
98.0,73500.0,74.5813,939,42.8393,2.0,10.0,2728,4.0,2020.0,409,3131,4104,3143
44.0,33000.0,74.5689,1510,42.8786,2.0,2.0,1189,2.0,1975.0,1229,771,4104,3143
45.0,39000.0,74.6077,1510,42.8369,2.0,4.0,374,3.0,-999.0,1229,3131,4104,3143
39.6,20000.0,74.6483,939,42.8843,1.0,9.0,1189,2.0,2021.0,2341,3131,4104,3143
29.0,25000.0,74.5925,338,42.8442,1.0,4.0,161,1.0,1963.0,1229,716,4104,2623
22.0,21000.0,74.574,194,42.8764,1.0,5.0,74,1.0,1982.0,1229,716,4104,2623
25.0,21000.0,74.5862,1510,42.8832,1.0,5.0,74,3.0,1988.0,1229,1148,4104,2623
36.0,23500.0,74.691,338,42.8521,1.0,9.0,473,9.0,1995.0,1229,1148,4104,3143
77.0,60000.0,74.6121,1257,42.8701,3.0,5.0,57,4.0,-999.0,2341,3131,861,2623
90.0,52000.0,74.542,1372,42.8489,4.0,5.0,1189,3.0,-999.0,1775,771,4104,3143
20.0,10300.0,74.5739,1257,42.8608,1.0,2.0,1189,2.0,-999.0,2341,3131,861,2623
107.3,80475.0,74.6026,939,42.8182,3.0,12.0,2728,5.0,2022.0,1775,3131,272,2623
105.5,79125.0,74.603,939,42.8179,3.0,12.0,2728,6.0,2022.0,1775,3131,272,2623
79.7,59775.0,74.6028,939,42.8181,2.0,12.0,2728,5.0,2022.0,1775,3131,272,2623
42.0,39500.0,74.6314,1372,42.851,1.0,12.0,2728,2.0,2019.0,1229,1148,4104,3143
66.1,49575.0,74.6026,939,42.8181,2.0,12.0,2728,4.0,2022.0,1775,3131,272,2623
52.5,39375.0,74.6029,939,42.818,1.0,12.0,2728,3.0,2022.0,1229,3131,272,3143
41.5,31125.0,74.6099,939,42.8263,1.0,12.0,2728,5.0,2022.0,1229,3131,272,3143
62.0,52000.0,74.6354,1510,42.8692,3.0,5.0,473,2.0,-999.0,1775,771,4104,3143
112.0,87500.0,74.5772,1372,42.8419,3.0,11.0,2728,10.0,-999.0,1775,771,4104,2623
51.0,33500.0,74.6364,939,42.8113,1.0,11.0,2728,10.0,2020.0,1229,3131,4104,3143
45.0,23300.0,74.6836,939,42.855,1.0,12.0,2728,11.0,2022.0,2341,3131,4104,2623
258.0,150000.0,74.6365,1372,42.8759,3.0,14.0,2728,14.0,2019.0,2341,3131,4104,2623
40.0,26500.0,74.5824,1257,42.855,1.0,5.0,51,4.0,-999.0,2341,3131,861,3143
200.0,200000.0,74.5907,1510,42.8694,4.0,6.0,2728,6.0,2000.0,409,1148,4104,3143
62.0,53000.0,74.611,1510,42.8667,3.0,9.0,473,7.0,-999.0,2341,3131,4104,2623
70.0,46500.0,74.5635,939,42.8427,2.0,10.0,2728,5.0,-999.0,2341,3131,861,2623
64.0,48500.0,74.6247,1510,42.8751,3.0,9.0,1189,8.0,-999.0,2341,3131,4104,2623
45.0,31000.0,74.6302,1510,42.8833,1.0,9.0,57,7.0,2016.0,1229,1148,4104,2623
96.0,100000.0,74.6005,1372,42.8672,3.0,10.0,2728,7.0,-999.0,1229,3131,4104,2623
70.0,50000.0,74.6207,1510,42.8664,3.0,5.0,2728,5.0,-999.0,1229,3131,4104,2623
43.0,35500.0,74.6235,1510,42.8804,2.0,9.0,374,1.0,-999.0,1229,3131,4104,2623
60.0,35000.0,74.6913,1510,42.8762,2.0,5.0,1189,1.0,2017.0,1229,771,4104,3143
73.0,63000.0,74.58,1510,42.8717,3.0,5.0,1189,5.0,1970.0,1775,1148,4104,3143
90.0,75000.0,74.6902,1510,42.8782,4.0,5.0,311,5.0,-999.0,2341,771,4104,3143
50.0,44000.0,74.5954,1510,42.8729,3.0,5.0,1189,4.0,-999.0,1229,1148,4104,3143
100.0,110000.0,74.5891,1372,42.879,3.0,10.0,2728,7.0,2015.0,2341,771,861,3143
100.0,80000.0,74.6038,1257,42.8193,3.0,10.0,2728,8.0,2022.0,2341,3131,272,3143
113.0,79000.0,74.5887,939,42.8626,4.0,12.0,2728,4.0,2020.0,409,3131,4104,3143
113.0,69000.0,74.5884,103,42.8545,3.0,10.0,2728,7.0,-999.0,2341,3131,4104,2623
62.0,50000.0,74.6787,1372,42.8784,3.0,9.0,57,9.0,1981.0,1775,1148,4104,3143
50.0,55000.0,74.6399,1372,42.8148,2.0,10.0,2728,6.0,2014.0,1229,771,4104,3143
65.0,48750.0,74.6111,939,42.8506,1.0,10.0,2728,6.0,-999.0,1775,3131,4104,3143
50.0,45000.0,74.6059,1372,42.8331,3.0,4.0,1189,4.0,1978.0,1775,1148,4104,3143
78.0,51000.0,74.5918,1372,42.8378,2.0,12.0,2728,7.0,2018.0,1775,1148,277,3143
43.0,37500.0,74.5735,1510,42.8746,2.0,4.0,374,4.0,-999.0,1229,771,4104,3143
62.0,43700.0,74.6018,1510,42.8324,3.0,5.0,473,5.0,-999.0,2341,3131,4104,2623
48.6,32000.0,74.573,194,42.8738,2.0,5.0,1189,5.0,-999.0,1229,716,4104,2623
125.0,115000.0,74.5815,1372,42.8749,3.0,14.0,2728,5.0,-999.0,1775,3131,4104,3143
35.0,24500.0,74.691,338,42.8747,1.0,9.0,473,6.0,-999.0,1229,3131,4104,2623
60.0,35500.0,74.6959,1510,42.8704,2.0,9.0,473,2.0,1997.0,1775,771,4104,3143
53.0,43000.0,74.6026,1510,42.8419,3.0,4.0,161,1.0,-999.0,1229,1148,4104,3143
70.0,71500.0,74.5928,1510,42.8733,2.0,12.0,2728,10.0,2013.0,2341,3131,4104,3143
48.0,27800.0,74.558,103,42.8646,-999.0,17.0,2728,5.0,2020.0,1775,716,272,3143
130.0,120000.0,74.5857,1372,42.8682,4.0,10.0,2728,8.0,2017.0,409,716,4104,2623
43.0,34500.0,74.6146,338,42.8669,1.0,9.0,311,6.0,-999.0,1229,1148,4104,2623
60.0,52000.0,74.6286,1257,42.8326,3.0,5.0,51,2.0,-999.0,1229,771,861,3143
45.0,32500.0,74.5578,1510,42.8477,2.0,4.0,1189,1.0,2012.0,1229,771,277,3143
85.0,61800.0,74.6239,1372,42.8663,4.0,9.0,311,7.0,1991.0,409,771,4104,3143
75.0,68000.0,74.6224,939,42.818,2.0,11.0,2728,4.0,2020.0,2341,3131,4104,3143
106.0,106000.0,74.6164,939,42.8181,3.0,11.0,2728,9.0,2021.0,409,3131,272,3143
125.0,87500.0,74.6364,939,42.8745,4.0,12.0,2728,9.0,2017.0,409,3131,4104,3143
52.0,45000.0,74.6866,1510,42.854,2.0,9.0,311,5.0,-999.0,1775,771,4104,3143
90.0,75000.0,74.582,15,42.8816,2.0,9.0,2728,3.0,2014.0,409,716,4104,3143
59.3,29650.0,74.5768,103,42.9021,2.0,5.0,473,5.0,2021.0,2341,3131,26,2623
53.1,47790.0,74.6161,103,42.8816,1.0,18.0,473,7.0,2021.0,2341,716,26,3143
53.1,47790.0,74.6161,103,42.8816,1.0,18.0,2728,12.0,2021.0,1229,716,4104,2623
67.0,53000.0,74.6288,338,42.8742,2.0,9.0,57,5.0,1983.0,1775,1148,4104,3143
36.0,24500.0,74.5247,338,42.8789,1.0,3.0,374,3.0,1978.0,1229,1148,4104,3143
102.0,46000.0,74.5647,1257,42.8769,3.0,10.0,2728,2.0,2021.0,2341,716,4104,3143
47.1,35000.0,74.6904,1510,42.8792,2.0,5.0,473,1.0,-999.0,1775,1148,4104,3143
44.0,25000.0,74.5773,1510,42.8827,2.0,2.0,473,2.0,-999.0,2341,3131,861,2623
39.1,28000.0,74.5595,338,42.8774,2.0,3.0,161,1.0,-999.0,1229,3131,4104,3143
157.0,130000.0,74.6374,1372,42.8125,5.0,11.0,36,9.0,2015.0,409,1148,4104,3143
73.0,55000.0,74.5926,194,42.8695,3.0,3.0,56,2.0,1960.0,1775,3131,4104,2623
61.5,27675.0,74.5555,939,42.8525,2.0,9.0,208,9.0,2020.0,1229,716,272,3143
49.0,49300.0,74.6,1510,42.8665,2.0,4.0,374,1.0,-999.0,1229,771,4104,3143
50.0,41000.0,74.6173,338,42.8345,2.0,9.0,57,5.0,-999.0,1775,3131,4104,3143
40.0,31500.0,74.6189,338,42.8644,2.0,4.0,161,2.0,1969.0,1229,771,4104,2623
43.0,27500.0,74.6348,939,42.8517,2.0,12.0,2728,11.0,2020.0,1775,3131,4104,2623
44.0,39500.0,74.6049,1510,42.8337,2.0,4.0,374,4.0,-999.0,1229,1148,4104,3143
23.0,20500.0,74.6075,1510,42.8329,1.0,4.0,1189,1.0,-999.0,1229,3131,4104,3143
43.0,36500.0,74.6172,1510,42.838,2.0,4.0,374,1.0,1975.0,1229,1148,4104,2623
132.022,64700.0,74.6818,939,42.8759,4.0,9.0,2728,3.0,2020.0,2341,3131,4104,3143
116.0,84000.0,74.6162,939,42.8188,3.0,8.0,2728,3.0,-999.0,1775,3131,4104,3143
154.0,171360.0,74.6149,1257,42.8228,2.0,15.0,2728,11.0,-999.0,409,716,4104,3143
44.0,40000.0,74.6155,939,42.8195,1.0,12.0,2728,8.0,-999.0,1229,3131,4104,3143
116.0,101000.0,74.6204,939,42.8804,3.0,17.0,2728,14.0,2019.0,1775,3131,4104,2623
83.28,79000.0,74.5918,939,42.8733,2.0,14.0,1189,3.0,-999.0,1775,3131,4104,3143
65.0,46000.0,74.5453,1372,42.8618,3.0,5.0,473,2.0,-999.0,1775,771,4104,3143
60.0,40000.0,74.6287,194,42.8375,2.0,5.0,1189,1.0,1990.0,1775,716,4104,3143
56.0,28000.0,74.6283,939,42.8757,1.0,12.0,2728,10.0,2020.0,2341,716,4104,2623
136.9,102675.0,74.6108,1257,42.8052,4.0,10.0,1189,4.0,2021.0,2341,3131,272,3143
62.2,52000.0,74.5785,1510,42.8707,3.0,5.0,1189,1.0,1970.0,1775,1148,4104,3143
105.61,79208.0,74.6035,1257,42.8182,3.0,10.0,1189,7.0,2021.0,2341,3131,861,3143
65.0,59000.0,74.5835,1257,42.8418,3.0,5.0,1189,4.0,-999.0,1775,1148,4104,3143
44.4,31600.0,74.6482,1372,42.8155,1.0,9.0,208,7.0,2017.0,2341,1148,272,2623
46.0,35000.0,74.5613,1372,42.8469,1.0,10.0,2728,6.0,2016.0,1229,771,220,3143
57.0,44500.0,74.6813,1257,42.8587,2.0,9.0,2728,1.0,-999.0,2341,3131,4104,3143
72.0,65000.0,74.5613,1510,42.8469,2.0,11.0,2728,9.0,2015.0,1775,3131,4104,3143
45.0,38000.0,74.591,1510,42.8832,1.0,6.0,2728,3.0,2011.0,1229,3131,4104,2623
64.0,25000.0,74.5612,1510,42.8822,2.0,6.0,2728,6.0,2020.0,1229,1148,26,3143
72.0,63000.0,74.5884,1510,42.8717,3.0,9.0,1189,2.0,1983.0,1775,1148,4104,3143
115.0,78000.0,74.6323,1372,42.846,3.0,9.0,208,5.0,2014.0,409,771,277,3143
135.0,65000.0,74.6912,1257,42.8702,4.0,7.0,36,6.0,2020.0,409,3131,4104,3143
