Общая площадь,Цена,Долгота,Состояние,Широта,Количество комнат,Всего этажей,Серия,Этаж,Год постройки,Санузел,Мебель,Отопление,Тип предложения
48.0,25500.0,74.5803,хорошее,42.8707,1.0,3.0,индивид. планировка,1.0,2016.0,совмещенный,,центральное,от собственника
45.0,30000.0,74.6315,хорошее,42.8801,1.0,9.0,106 серия улучшенная,7.0,2016.0,совмещенный,частично меблирована,центральное,от собственника
45.0,30000.0,74.6302,хорошее,42.8833,1.0,9.0,106 серия улучшенная,7.0,2016.0,совмещенный,,,от агента
30.0,25000.0,74.5675,хорошее,42.8855,1.0,3.0,индивид. планировка,2.0,,,,автономное,от собственника
45.0,26000.0,74.5179,хорошее,42.8899,2.0,3.0,индивид. планировка,3.0,,раздельный,,электрическое,от собственника
54.0,44000.0,74.5985,хорошее,42.8671,2.0,10.0,индивид. планировка,9.0,,совмещенный,частично меблирована,центральное,от собственника
74.0,44000.0,74.5664,хорошее,42.8426,3.0,9.0,индивид. планировка,5.0,,,,центральное,от собственника
62.0,47000.0,74.617,хорошее,42.8692,3.0,9.0,105 серия,9.0,,раздельный,,центральное,от собственника
74.0,43500.0,74.5639,хорошее,42.8459,3.0,6.0,индивид. планировка,5.0,,раздельный,,центральное,от агента
79.5,42000.0,74.5538,хорошее,42.8657,4.0,5.0,хрущевка,4.0,1969.0,раздельный,пустая,центральное,от собственника
97.0,76000.0,74.6232,евроремонт,42.8314,2.0,10.0,элитка,4.0,,,,центральное,от агента
36.0,29500.0,74.6178,хорошее,42.8708,1.0,9.0,106 серия,3.0,,,,центральное,от агента
45.0,46500.0,74.6255,евроремонт,42.8206,3.0,4.0,104 серия улучшенная,4.0,,совмещенный,частично меблирована,центральное,от собственника
35.0,32500.0,74.6082,хорошее,42.8337,1.0,4.0,индивид. планировка,2.0,,совмещенный,пустая,центральное,от собственника
115.0,138000.0,74.6156,евроремонт,42.8242,3.0,12.0,элитка,2.0,2015.0,,полностью меблирована,центральное,от собственника
84.0,67200.0,74.6807,,42.8755,,9.0,индивид. планировка,1.0,,,,центральное,от собственника
103.0,82400.0,74.6818,,42.8758,,9.0,индивид. планировка,1.0,,,,центральное,от собственника
120.0,96000.0,74.682,,42.8757,,9.0,индивид. планировка,1.0,,,,центральное,от собственника
56.0,30800.0,74.6349,,42.8522,2.0,12.0,индивид. планировка,4.0,2020.0,,,центральное,от собственника
84.0,75000.0,74.5701,,42.8453,3.0,18.0,105 серия улучшенная,8.0,,,,,от собственника
50.0,41500.0,74.616,хорошее,42.8684,2.0,9.0,105 серия,7.0,,,,центральное,от агента
91.0,84000.0,74.6006,хорошее,42.8826,3.0,13.0,элитка,8.0,2017.0,,,центральное,от собственника
105.0,103000.0,74.5933,хорошее,42.8675,4.0,10.0,элитка,6.0,,,,,от собственника
100.0,125000.0,74.6321,евроремонт,42.8317,3.0,12.0,элитка,6.0,2017.0,,частично меблирована,смешанное,от собственника
192.0,158000.0,74.551,хорошее,42.8518,4.0,9.0,элитка,5.0,2008.0,,,,от собственника
52.0,36000.0,74.6433,,42.8444,2.0,5.0,индивид. планировка,2.0,2018.0,совмещенный,пустая,на газе,от собственника
48.0,35000.0,74.5254,евроремонт,42.8786,2.0,3.0,104 серия,2.0,,совмещенный,частично меблирована,центральное,от собственника
62.0,47000.0,74.6209,требует ремонта,42.8204,3.0,9.0,105 серия,9.0,,,,центральное,от агента
44.0,24200.0,74.6818,под самоотделку (псо),42.8759,1.0,12.0,элитка,2.0,2020.0,совмещенный,пустая,центральное,от собственника
52.0,48500.0,74.5613,,42.8469,2.0,9.0,106 серия,2.0,1996.0,раздельный,частично меблирована,центральное,от собственника
44.0,25000.0,74.6872,хорошее,42.8538,1.0,9.0,105 серия,1.0,2010.0,совмещенный,пустая,центральное,от собственника
126.0,55000.0,74.6178,хорошее,42.884,5.0,7.0,индивид. планировка,3.0,,2 с/у и более,,центральное,от собственника
56.6,62260.0,74.5915,евроремонт,42.8652,2.0,10.0,элитка,3.0,,раздельный,частично меблирована,центральное,от собственника
34.0,23000.0,74.5486,евроремонт,42.8491,1.0,5.0,индивид. планировка,5.0,,совмещенный,частично меблирована,центральное,от собственника
45.0,32500.0,74.6831,евроремонт,42.8554,1.0,6.0,элитка,5.0,2020.0,совмещенный,,центральное,от собственника
52.0,27200.0,74.5638,,42.8739,2.0,5.0,индивид. планировка,3.0,,,,центральное,от агента
70.0,45000.0,74.6847,евроремонт,42.8781,2.0,11.0,элитка,8.0,2019.0,раздельный,пустая,центральное,от собственника
50.0,46500.0,74.7237,евроремонт,42.7866,2.0,5.0,105 серия,3.0,,раздельный,пустая,центральное,от собственника
91.0,66000.0,74.5939,под самоотделку (псо),42.8656,3.0,10.0,элитка,8.0,2020.0,2 с/у и более,пустая,центральное,от собственника
158.0,181700.0,74.6149,под самоотделку (псо),42.8228,4.0,15.0,элитка,13.0,2020.0,2 с/у и более,,автономное,от собственника
60.0,50000.0,74.5942,под самоотделку (псо),42.8743,2.0,14.0,элитка,12.0,2018.0,раздельный,пустая,центральное,от агента
126.0,155000.0,74.5919,хорошее,42.8711,4.0,13.0,элитка,8.0,2016.0,2 с/у и более,полностью меблирована,центральное,от агента
62.0,75000.0,74.5942,евроремонт,42.8743,2.0,13.0,элитка,12.0,2019.0,раздельный,полностью меблирована,центральное,от собственника
31.0,25000.0,74.691,хорошее,42.8674,1.0,9.0,индивид. планировка,5.0,2019.0,совмещенный,пустая,центральное,от агента
46.15,32000.0,74.591,,42.8249,1.0,9.0,элитка,2.0,2020.0,,,,от собственника
30.0,21000.0,74.5928,под самоотделку (псо),42.8733,1.0,3.0,элитка,1.0,2020.0,,пустая,центральное,от собственника
104.0,72900.0,74.5795,,42.8403,3.0,9.0,элитка,6.0,2018.0,раздельный,пустая,на газе,от собственника
78.0,66900.0,74.5764,евроремонт,42.8432,2.0,11.0,элитка,7.0,,раздельный,полностью меблирована,центральное,от собственника
61.0,63000.0,74.631,хорошее,42.8716,3.0,9.0,105 серия,3.0,,раздельный,частично меблирована,центральное,от собственника
136.0,130000.0,74.6104,,42.8706,4.0,9.0,индивид. планировка,3.0,,раздельный,частично меблирована,центральное,от собственника
46.0,34500.0,74.5654,хорошее,42.8435,1.0,11.0,элитка,10.0,,,,центральное,от собственника
200.0,130000.0,74.6235,под самоотделку (псо),42.8543,5.0,2.0,индивид. планировка,1.0,2019.0,,,смешанное,от агента
52.0,46000.0,74.6038,евроремонт,42.8359,2.0,10.0,элитка,6.0,2019.0,раздельный,,центральное,от агента
105.0,110000.0,74.5688,евроремонт,42.8455,3.0,14.0,элитка,6.0,,раздельный,частично меблирована,центральное,от собственника
58.2,36084.0,74.5575,под самоотделку (псо),42.8636,2.0,10.0,индивид. планировка,5.0,2017.0,раздельный,,центральное,от собственника
