,Общая площадь,Долгота,Состояние,Широта,Количество комнат,Количество просмотров,Всего этажей,Серия,Этаж,Длина описания,Год постройки,Высота потолков,Мебель,Возможность обмена,Отопление,Тип предложения,Санузел,кондиционер
209,61.0,74.5644,1372,42.8434,2.0,171,11.0,2728,8.0,3,-999.0,-999.0,3131,3843,4104,3143,1775,0
210,65.0,74.6038,1257,42.8193,3.0,257,10.0,2728,5.0,246,2022.0,3.0,3131,3843,272,3143,2341,0
211,100.0,74.6038,1257,42.8193,3.0,169,10.0,2728,3.0,662,2022.0,3.0,3131,3843,272,3143,2341,0
212,220.0,74.6156,1257,42.8242,5.0,190,12.0,2728,12.0,500,2015.0,3.0,3131,3843,4104,2623,2341,0
213,220.0,74.5813,1257,42.8771,4.0,135,10.0,1189,9.0,532,-999.0,-999.0,3131,3843,4104,3143,2341,0
214,58.0,74.6431,1510,42.8392,2.0,341,10.0,1189,6.0,614,2020.0,-999.0,716,909,272,3143,1775,0
215,20.0,74.5223,1510,42.8753,1.0,490,4.0,74,3.0,277,-999.0,-999.0,3131,3843,861,3143,2341,0
216,67.0,74.5628,939,42.8429,2.0,567,9.0,208,6.0,802,2020.0,-999.0,716,721,4104,2623,1775,0
217,18.0,74.585,1510,42.846,1.0,1768,5.0,74,5.0,321,1989.0,-999.0,716,3843,4104,3143,2341,0
218,60.0,74.6938,1372,42.8709,2.0,394,10.0,208,9.0,736,1990.0,-999.0,1148,3843,4104,2623,1775,0
219,48.0,74.5233,1510,42.8742,2.0,430,2.0,1189,2.0,904,1970.0,-999.0,716,909,4104,3143,1775,0
220,55.0,74.5987,1510,42.8698,2.0,557,11.0,1189,10.0,559,2019.0,-999.0,716,909,4104,2623,1229,0
221,18.0,74.6304,338,42.8421,1.0,1104,4.0,74,2.0,722,1960.0,-999.0,3131,3843,277,2623,1229,0
222,111.0,74.5835,1257,42.8456,4.0,211,7.0,1189,7.0,526,-999.0,-999.0,3131,3843,4104,3143,2341,0
223,35.0,74.6266,1510,42.8191,1.0,971,5.0,473,5.0,3,-999.0,3.0,716,3843,4104,3143,1229,0
224,86.8,74.6318,939,42.8334,2.0,195,12.0,2728,2.0,724,-999.0,3.3,716,3843,4104,3143,1775,0
225,82.0,74.6147,1257,42.8666,3.0,181,9.0,311,9.0,293,-999.0,-999.0,3131,3843,4104,3143,2341,0
226,73.0,74.6186,103,42.8201,2.0,304,9.0,2728,8.0,382,2020.0,3.0,3131,721,4104,3143,1775,0
227,35.0,74.6318,1510,42.8722,1.0,216,12.0,7,6.0,124,-999.0,-999.0,771,3843,4104,3143,1229,0
228,90.0,74.632,1510,42.8717,5.0,135,5.0,473,4.0,111,-999.0,-999.0,771,3843,4104,3143,1775,0
229,58.0,74.6112,1510,42.8319,3.0,233,4.0,374,1.0,324,-999.0,-999.0,1148,3843,861,3143,1229,0
230,18.5,74.6499,1510,42.8612,1.0,548,2.0,1189,1.0,216,2017.0,2.8,716,3843,272,3143,1229,0
231,42.0,74.6478,1510,42.8763,2.0,213,4.0,161,1.0,233,1963.0,2.6,716,3843,4104,2623,1229,1
232,72.0,74.642,1257,42.8491,2.0,611,9.0,2728,7.0,232,-999.0,-999.0,3131,3843,861,3143,2341,0
233,48.0,74.6794,1510,42.88,2.0,184,5.0,2728,2.0,658,2016.0,-999.0,716,3843,220,2623,1229,0
234,70.0,74.5642,1510,42.8351,3.0,230,9.0,1189,2.0,695,1997.0,2.8,716,3843,4104,2623,1229,1
235,58.4,74.6228,1510,42.8783,3.0,207,5.0,374,1.0,710,-999.0,2.6,716,3843,4104,2623,1229,0
236,68.0,74.6088,1372,42.8561,2.0,186,10.0,1189,7.0,747,2018.0,-999.0,1148,721,4104,3143,1229,0
237,56.0,74.6116,1510,42.8679,2.0,276,3.0,1189,3.0,219,1960.0,3.0,1148,3843,4104,2623,1775,1
238,62.0,74.6888,1372,42.8752,3.0,268,5.0,473,3.0,227,1979.0,2.85,716,721,4104,2623,1775,0
239,56.0,74.5394,1510,42.8561,3.0,180,4.0,161,3.0,246,1976.0,2.6,1148,3843,4104,2623,1229,0
240,75.5,74.6355,939,42.8459,3.0,369,10.0,2728,6.0,352,2020.0,-999.0,3131,3843,4104,3143,2341,0
241,44.0,74.5559,939,42.8527,1.0,501,9.0,311,7.0,269,-999.0,2.8,3131,721,272,3143,2341,0
242,46.0,74.6136,1510,42.8579,2.0,678,5.0,473,3.0,674,1970.0,-999.0,771,909,4104,3143,1775,1
243,78.26,74.6929,1372,42.8737,3.0,244,11.0,2728,4.0,954,-999.0,3.0,3131,3843,4104,3143,1775,0
244,47.0,74.6018,1372,42.8622,2.0,338,4.0,1189,2.0,1017,2017.0,2.7,771,3843,277,3143,1229,1
245,38.0,74.5659,1372,42.8376,1.0,380,12.0,2728,5.0,3,2010.0,-999.0,1148,3843,277,3143,1229,0
246,61.8,74.6345,338,42.8431,3.0,197,9.0,311,9.0,3,-999.0,-999.0,771,909,4104,3143,1775,0
247,80.0,74.6861,1510,42.88,3.0,241,5.0,2728,4.0,188,2015.0,2.8,1148,909,4104,3143,1775,1
248,45.0,74.6766,1372,42.8548,1.0,174,9.0,2728,5.0,1125,2013.0,3.0,771,3843,4104,3143,1229,1
249,45.0,74.6225,338,42.8319,2.0,446,4.0,374,3.0,351,-999.0,-999.0,3131,3843,4104,3143,2341,0
250,51.23,74.549,939,42.852,1.0,169,5.0,1189,1.0,459,2019.0,3.0,3131,3843,220,3143,1229,0
251,51.0,74.662,1510,42.8798,3.0,172,4.0,161,3.0,503,-999.0,-999.0,3131,3843,4104,3143,1775,0
252,70.0,74.6736,1372,42.8547,2.0,2037,10.0,2728,8.0,3,2016.0,3.0,1148,909,4104,3143,1775,0
253,61.0,74.6308,1510,42.8143,2.0,258,5.0,473,5.0,564,1988.0,-999.0,1148,3843,4104,2623,1775,1
254,44.0,74.6159,1510,42.8299,2.0,301,4.0,51,4.0,3,-999.0,2.5,771,3843,4104,3143,1229,0
255,42.0,74.5323,939,42.8504,-999.0,180,10.0,1189,1.0,219,2020.0,-999.0,716,190,4104,3143,12,0
256,32.0,74.6065,1257,42.8431,1.0,196,4.0,374,1.0,3,-999.0,-999.0,3131,3843,861,3143,2341,0
257,83.0,74.6003,1372,42.8822,2.0,202,16.0,2728,13.0,315,2017.0,3.2,3131,3843,4104,3143,1775,0
258,51.0,74.6971,1510,42.8737,2.0,400,5.0,1189,5.0,3,-999.0,-999.0,1148,909,4104,3143,1775,0
259,170.0,74.5914,939,42.8785,4.0,435,12.0,2728,8.0,394,2017.0,3.0,3131,909,4104,3143,409,0
260,44.1,74.6439,1372,42.8404,1.0,2375,9.0,208,4.0,311,2020.0,2.8,1148,3843,277,3143,1229,0
261,82.0,74.6164,1510,42.825,2.0,499,10.0,1189,8.0,2760,2012.0,3.0,1148,3843,4104,3143,1775,1
262,100.0,74.556,1372,42.8648,3.0,260,12.0,2728,3.0,178,2015.0,3.0,771,3843,4104,3143,1775,1
263,58.4,74.5127,1510,42.8802,3.0,235,4.0,1189,3.0,495,-999.0,2.3,1148,3843,4104,3143,1229,0
264,98.0,74.5813,939,42.8393,2.0,144,10.0,2728,3.0,943,-999.0,3.1,3131,3843,4104,2623,2341,0
265,64.0,74.6202,1510,42.872,3.0,236,9.0,473,8.0,605,-999.0,-999.0,3131,3843,4104,2623,2341,0
266,127.0,74.6246,1372,42.8344,4.0,220,5.0,1189,2.0,640,-999.0,-999.0,1148,90,4104,3143,1775,0
267,68.0,74.5232,1372,42.8857,3.0,222,4.0,473,4.0,220,-999.0,-999.0,1148,3843,4104,3143,1775,0
268,80.0,74.613,939,42.8185,2.0,164,16.0,2728,6.0,1166,2021.0,3.3,3131,3843,220,2623,2341,0
269,103.0,74.6128,1257,42.8184,3.0,230,16.0,2728,4.0,1167,2021.0,3.3,3131,3843,220,2623,2341,0
270,58.0,74.6033,1510,42.8359,3.0,203,4.0,374,3.0,246,-999.0,-999.0,1148,3843,4104,3143,1229,0
271,52.0,74.5572,1510,42.8531,1.0,174,10.0,41,1.0,265,-999.0,3.0,771,3843,4104,3143,2341,0
272,72.0,74.5676,1510,42.8451,3.0,1051,9.0,473,8.0,686,2005.0,3.0,1148,721,4104,3143,1229,0
273,43.0,74.5848,1510,42.8422,2.0,385,4.0,161,2.0,321,-999.0,-999.0,1148,721,4104,3143,1229,1
274,72.0,74.5901,939,42.873,2.0,272,16.0,2728,3.0,465,2018.0,3.0,3131,3843,4104,2623,2341,0
275,45.0,74.5791,939,42.8671,2.0,207,10.0,2728,10.0,378,2016.0,3.0,3131,3843,4104,2623,2341,0
276,98.0,74.5826,939,42.8393,2.0,221,10.0,2728,9.0,3,-999.0,3.0,3131,3843,861,3143,1775,0
277,93.0,74.5822,1372,42.8403,3.0,200,12.0,2728,7.0,611,-999.0,3.0,3131,3843,4104,3143,1775,0
278,21.0,74.6098,338,42.8486,1.0,333,4.0,56,2.0,101,1995.0,3.0,1148,721,277,3143,1229,0
279,33.0,74.6306,1372,42.8498,1.0,219,5.0,1189,4.0,288,-999.0,-999.0,1148,3843,4104,2623,1229,0
280,110.0,74.6198,1510,42.8784,3.0,268,4.0,374,1.0,285,-999.0,-999.0,3131,3843,4104,3143,1229,0
281,98.0,74.5883,939,42.8626,3.0,418,12.0,2728,9.0,1321,2019.0,3.0,716,3843,4104,3143,409,0
282,70.0,74.6929,1257,42.8737,2.0,310,11.0,2728,9.0,896,2020.0,3.0,3131,3843,4104,3143,2341,0
283,46.0,74.6184,1510,42.8376,2.0,172,4.0,374,3.0,171,1970.0,2.6,1148,3843,4104,3143,1229,1
284,65.0,74.5848,1257,42.8766,3.0,155,5.0,473,5.0,243,-999.0,-999.0,3131,3843,861,2623,2341,0
285,50.74,74.6209,939,42.8628,1.0,305,14.0,2728,14.0,1545,2021.0,3.0,716,3843,4104,3143,2341,0
286,54.0,74.5664,1510,42.8301,2.0,847,9.0,208,8.0,309,2007.0,-999.0,1148,909,277,3143,1775,0
287,62.0,74.6165,338,42.8689,3.0,329,9.0,473,9.0,473,1980.0,2.8,1148,909,4104,2623,1775,0
288,32.0,74.6804,338,42.8799,1.0,630,5.0,473,5.0,244,1980.0,2.8,716,909,4104,2623,1229,0
289,35.0,74.6176,338,42.8698,1.0,203,12.0,1189,1.0,231,-999.0,2.5,1148,721,4104,2623,2341,0
290,82.0,74.5555,939,42.8525,3.0,191,9.0,41,7.0,176,-999.0,3.0,3131,3843,272,3143,2341,0
291,44.0,74.6247,38,42.8176,1.0,1661,12.0,2728,7.0,633,2022.0,3.0,3131,190,861,3143,1229,0
292,39.0,74.615,1257,42.821,2.0,1719,14.0,2728,12.0,623,2022.0,-999.0,3131,190,272,3143,1229,0
293,44.0,74.615,103,42.8196,1.0,1378,14.0,2728,4.0,618,2022.0,-999.0,3131,190,861,3143,1775,0
294,39.0,74.6151,939,42.8198,1.0,1534,14.0,2728,3.0,601,2022.0,-999.0,3131,190,861,3143,1229,0
295,77.0,74.6296,103,42.8567,3.0,1158,12.0,2728,6.0,655,2022.0,-999.0,3131,190,4104,3143,1775,0
296,67.0,74.6153,939,42.8202,2.0,1405,14.0,2728,6.0,618,2022.0,-999.0,3131,721,861,3143,1775,0
297,50.0,74.6299,939,42.8565,2.0,1857,12.0,2728,6.0,667,2022.0,-999.0,716,190,4104,3143,1229,0
298,70.0,74.63,103,42.8569,2.0,1243,12.0,1189,6.0,666,2022.0,-999.0,3131,190,4104,3143,1775,0
299,88.0,74.6296,103,42.8568,3.0,1169,12.0,2728,6.0,659,2022.0,-999.0,716,190,4104,3143,1775,0
300,42.0,74.6295,103,42.8569,1.0,1185,12.0,2728,6.0,659,2022.0,-999.0,3131,190,4104,3143,1229,0
301,114.0,74.6155,939,42.82,4.0,1499,16.0,2728,5.0,626,2022.0,-999.0,3131,190,272,3143,1775,0
302,81.0,74.6247,939,42.8176,3.0,1341,12.0,2728,8.0,629,2022.0,3.0,3131,721,272,3143,1775,0
303,48.0,74.6292,103,42.8566,1.0,1232,12.0,1189,8.0,671,2022.0,-999.0,716,190,4104,3143,1229,0
304,38.0,74.6299,939,42.8567,1.0,1464,12.0,2728,5.0,666,2022.0,-999.0,716,190,4104,3143,1229,0
305,43.0,74.6244,939,42.8651,1.0,575,14.0,2728,4.0,404,2021.0,3.0,3131,721,4104,2623,1229,0
306,38.0,74.6227,1510,42.8782,1.0,224,5.0,374,4.0,296,1999.0,3.0,771,909,4104,3143,1775,1
307,56.9,74.6132,939,42.8217,1.0,150,13.0,2728,8.0,3,2022.0,-999.0,3131,721,861,3143,2341,0
308,58.2,74.6131,939,42.8216,1.0,137,13.0,2728,8.0,3,2022.0,-999.0,3131,721,861,3143,2341,0
309,52.2,74.6131,939,42.8216,1.0,164,13.0,2728,4.0,3,2022.0,-999.0,716,721,861,3143,2341,0
310,108.0,74.6033,939,42.8446,3.0,241,12.0,2728,12.0,3,2021.0,3.0,716,721,4104,3143,1775,0
311,60.0,74.6155,338,42.8663,3.0,273,9.0,473,6.0,3,-999.0,-999.0,3131,3843,4104,2623,1775,0
312,76.0,74.6147,939,42.8227,2.0,164,12.0,2728,2.0,653,2021.0,3.0,716,721,272,3143,1775,1
313,47.0,74.6197,1510,42.8384,2.0,133,4.0,374,3.0,3,1970.0,2.6,1148,3843,4104,3143,1229,0
314,48.0,74.5915,1372,42.8724,1.0,298,6.0,2728,1.0,344,2020.0,3.0,3131,3843,4104,2623,2341,0
315,53.0,74.626,1372,42.8323,1.0,670,13.0,1189,12.0,873,2018.0,3.0,716,909,272,3143,1229,0
316,62.0,74.687,1510,42.8768,3.0,192,5.0,473,5.0,269,-999.0,2.7,771,3843,4104,3143,1775,1
317,45.0,74.6868,1257,42.8551,1.0,286,9.0,208,2.0,266,2019.0,3.0,3131,3843,4104,3143,2341,0
318,87.0,74.5664,1372,42.8358,2.0,150,9.0,208,9.0,131,2018.0,-999.0,1148,721,4104,3143,1775,0
319,95.0,74.6037,939,42.8474,2.0,279,12.0,2728,12.0,416,2017.0,3.0,3131,3843,4104,2623,1775,0
320,122.0,74.6003,1257,42.8647,3.0,371,15.0,2728,9.0,413,2020.0,3.0,3131,3843,220,2623,2341,0
321,45.0,74.6122,939,42.8212,1.0,512,14.0,2728,7.0,1175,2022.0,3.0,3131,3843,4104,3143,2341,0
322,46.0,74.6176,1257,42.8222,1.0,234,16.0,2728,10.0,864,2022.0,3.3,3131,3843,861,3143,2341,0
323,97.0,74.6223,1257,42.8436,3.0,484,12.0,2728,10.0,3,2020.0,3.0,3131,3843,4104,3143,2341,0
324,43.0,74.6807,1257,42.8756,1.0,537,9.0,2728,3.0,154,2020.0,-999.0,3131,721,4104,3143,2341,0
325,215.0,74.5918,939,42.8728,6.0,701,12.0,2728,12.0,343,-999.0,-999.0,3131,721,4104,3143,1775,0
326,41.0,74.6318,939,42.8334,1.0,1008,12.0,2728,8.0,1608,2020.0,3.3,716,3843,4104,3143,1229,0
327,50.0,74.5931,939,42.866,1.0,264,10.0,2728,7.0,347,-999.0,3.2,3131,3843,4104,3143,1229,0
328,89.0,74.5839,1372,42.8301,2.0,489,10.0,1189,7.0,304,-999.0,-999.0,771,909,4104,3143,2341,0
329,100.0,74.6403,1372,42.8145,3.0,1133,13.0,2728,10.0,686,2018.0,3.0,716,721,4104,2623,1775,0
330,39.36,74.5883,103,42.8626,1.0,1097,12.0,2728,8.0,3302,2019.0,3.0,716,909,861,3143,2341,0
331,41.0,74.6248,1510,42.8747,2.0,881,3.0,1189,3.0,1087,-999.0,-999.0,1148,909,4104,3143,1229,1
332,60.0,74.5652,1372,42.8345,3.0,1213,7.0,1189,1.0,3,2017.0,-999.0,3131,721,861,3143,1229,0
333,84.0,74.5813,939,42.8393,2.0,1305,10.0,2728,2.0,471,2020.0,3.1,3131,909,4104,3143,1775,0
334,102.0,74.5921,939,42.8086,3.0,652,4.0,2728,3.0,473,-999.0,-999.0,3131,190,272,3143,1775,0
335,55.0,74.5405,1257,42.8843,2.0,311,3.0,1189,1.0,103,-999.0,-999.0,3131,190,277,3143,2341,0
336,61.0,74.594,939,42.8718,2.0,264,14.0,2728,4.0,3,-999.0,3.0,3131,190,4104,3143,2341,0
337,59.0,74.596,939,42.8726,1.0,230,14.0,2728,8.0,3,2021.0,3.0,3131,190,4104,3143,1229,0
338,78.0,74.596,939,42.8726,2.0,315,14.0,2728,4.0,580,2021.0,3.1,3131,721,4104,3143,1775,0
339,80.0,74.5705,1372,42.8405,2.0,254,9.0,1189,8.0,3,2013.0,3.0,716,3843,4104,3143,2341,1
340,48.0,74.605,1510,42.8307,2.0,138,5.0,473,3.0,3,-999.0,-999.0,716,3843,4104,2623,1775,0
341,198.0,74.6186,1510,42.8229,4.0,324,12.0,2728,3.0,162,-999.0,-999.0,716,3843,4104,2623,409,0
342,45.0,74.6298,1510,42.8841,1.0,155,9.0,208,7.0,402,-999.0,-999.0,1148,721,4104,2623,1229,1
343,56.0,74.6415,1510,42.8122,2.0,208,9.0,1189,1.0,392,2015.0,-999.0,1148,721,4104,2623,1229,0
344,45.0,74.6613,1510,42.8789,2.0,180,2.0,1189,1.0,453,-999.0,-999.0,3131,721,4104,2623,1229,0
345,66.0,74.6095,1372,42.8303,3.0,1785,4.0,51,1.0,101,1980.0,2.6,771,3843,4104,3143,1229,0
346,58.0,74.6302,338,42.8255,3.0,211,4.0,374,4.0,330,-999.0,-999.0,716,721,4104,2623,1229,0
347,51.0,74.549,939,42.852,1.0,1071,5.0,1189,1.0,441,-999.0,-999.0,3131,190,26,3143,2341,0
348,55.0,74.549,15,42.852,1.0,1039,5.0,1189,5.0,479,-999.0,-999.0,3131,190,272,3143,2341,0
349,46.0,74.549,939,42.852,1.0,360,5.0,1189,4.0,551,2019.0,3.0,3131,190,220,3143,2341,0
350,48.0,74.5517,939,42.8522,1.0,420,6.0,1189,6.0,551,2021.0,-999.0,3131,190,220,3143,1229,0
351,44.0,74.549,939,42.852,1.0,368,5.0,1189,3.0,551,2019.0,3.0,3131,190,220,3143,1229,0
352,56.0,74.5552,939,42.8518,1.0,381,6.0,1189,6.0,551,2021.0,-999.0,3131,190,220,3143,1229,0
353,81.0,74.549,38,42.8521,2.0,821,5.0,1189,5.0,475,-999.0,-999.0,3131,190,220,3143,2341,0
354,51.0,74.5489,939,42.8519,1.0,1247,5.0,1189,1.0,441,2021.0,-999.0,3131,190,220,3143,2341,0
355,56.0,74.6415,1257,42.8122,1.0,155,9.0,208,1.0,3,-999.0,-999.0,3131,3843,861,3143,2341,0
356,112.0,74.6148,1257,42.8167,3.0,174,8.0,2728,2.0,459,2020.0,3.3,3131,3843,861,2623,2341,0
357,48.0,74.6235,1510,42.8708,2.0,133,9.0,57,1.0,219,-999.0,-999.0,3131,909,4104,2623,1775,0
358,46.23,74.594,939,42.8655,1.0,254,10.0,2728,3.0,205,2020.0,3.0,716,3843,4104,3143,1775,0
359,83.06,74.5583,1257,42.8723,3.0,368,10.0,2728,3.0,436,2022.0,-999.0,3131,721,4104,3143,2341,0
360,40.0,74.5578,1257,42.8726,1.0,219,10.0,2728,4.0,433,2022.0,3.0,3131,721,4104,3143,2341,0
361,63.41,74.5588,1257,42.8724,2.0,260,10.0,2728,2.0,434,2022.0,-999.0,3131,721,4104,3143,2341,0
362,63.0,74.6247,1372,42.8348,3.0,315,5.0,1189,2.0,248,-999.0,2.5,1148,3843,4104,3143,1775,0
363,220.0,74.6156,1257,42.8242,5.0,196,12.0,2728,12.0,500,2015.0,3.0,3131,3843,4104,2623,2341,0
364,55.0,74.5918,1257,42.8733,2.0,219,14.0,1189,13.0,3,2021.0,3.0,3131,3843,4104,2623,2341,0
365,64.0,74.5849,1510,42.8715,3.0,491,5.0,374,4.0,310,-999.0,2.3,771,3843,4104,3143,1229,0
366,125.0,74.5918,1257,42.8733,3.0,181,14.0,1189,8.0,597,2021.0,3.0,3131,3843,4104,2623,2341,0
367,143.0,74.581,939,42.8444,3.0,518,12.0,2728,7.0,191,2020.0,3.0,3131,909,4104,3143,409,0
368,128.0,74.5907,1372,42.8805,3.0,599,12.0,2728,11.0,321,2019.0,3.0,716,3843,4104,3143,409,0
369,105.0,74.6122,1372,42.8201,4.0,398,10.0,2728,9.0,511,-999.0,3.0,1148,909,4104,3143,1775,0
370,38.0,74.6248,1510,42.8138,1.0,352,10.0,2728,2.0,634,-999.0,2.8,3131,909,272,3143,2341,0
371,47.0,74.6251,1372,42.8144,1.0,957,10.0,2728,2.0,1079,2018.0,2.8,771,909,272,3143,1775,0
372,40.0,74.5613,338,42.8469,1.0,404,12.0,2728,8.0,157,2019.0,3.0,716,909,861,3143,1229,0
373,80.0,74.5647,1510,42.8406,3.0,161,9.0,311,1.0,829,1989.0,2.9,1148,721,4104,2623,1775,0
374,48.0,74.6176,939,42.8222,1.0,178,16.0,2728,4.0,1144,2021.0,3.3,3131,721,220,2623,2341,0
375,220.0,74.5817,1257,42.8763,4.0,162,10.0,1189,9.0,573,-999.0,-999.0,3131,721,4104,2623,2341,0
376,44.0,74.6162,939,42.8188,1.0,173,8.0,2728,3.0,3,2021.0,3.0,3131,3843,4104,3143,2341,0
377,135.0,74.581,1257,42.8788,3.0,191,10.0,2728,8.0,546,2016.0,3.0,3131,721,4104,2623,2341,0
378,68.0,74.6869,1372,42.8764,3.0,428,5.0,473,1.0,188,-999.0,-999.0,1148,3843,4104,3143,1775,0
379,69.0,74.6229,1372,42.82,3.0,1236,9.0,208,3.0,3,-999.0,-999.0,771,3843,4104,3143,2341,0
380,60.7,74.6929,1510,42.8737,3.0,168,5.0,473,5.0,3,-999.0,2.8,3131,721,4104,3143,1775,0
381,111.0,74.6342,1257,42.8518,3.0,152,7.0,1189,7.0,3,-999.0,-999.0,3131,3843,861,2623,2341,0
382,81.0,74.5645,1372,42.8318,2.0,356,9.0,2728,6.0,451,2018.0,-999.0,771,721,4104,3143,1775,0
383,62.0,74.6861,1372,42.8801,2.0,493,11.0,2728,9.0,3,2017.0,3.0,771,3843,4104,3143,1775,1
384,49.0,74.6766,939,42.8548,1.0,250,13.0,2728,3.0,3,2022.0,3.0,3131,3843,4104,3143,2341,0
385,12.0,74.6848,1257,42.8772,1.0,1191,5.0,74,1.0,653,-999.0,-999.0,3131,190,4104,3143,2341,0
386,58.0,74.6187,338,42.837,3.0,191,4.0,374,3.0,262,1962.0,2.5,1148,3843,4104,3143,1229,0
387,86.0,74.6156,1510,42.872,4.0,235,7.0,1189,2.0,383,1996.0,-999.0,771,3843,4104,3143,1775,1
388,120.0,74.5535,1510,42.8711,3.0,662,4.0,2728,1.0,3,-999.0,-999.0,3131,3843,4104,3143,2341,0
389,56.0,74.6416,1510,42.8122,2.0,252,9.0,208,7.0,485,2015.0,2.5,1148,721,4104,2623,1229,0
390,46.0,74.5898,1257,42.8802,1.0,192,14.0,2728,3.0,162,2022.0,3.15,3131,721,4104,3143,2341,0
391,56.0,74.6411,1257,42.8121,2.0,209,9.0,208,1.0,3,-999.0,-999.0,3131,3843,4104,3143,2341,0
392,42.0,74.5847,1510,42.8408,2.0,289,4.0,161,3.0,243,-999.0,-999.0,3131,3843,4104,3143,2341,0
393,125.0,74.5662,1372,42.8306,3.0,245,14.0,2728,8.0,1000,-999.0,3.0,771,3843,861,2623,1229,0
394,46.0,74.6106,338,42.8325,2.0,202,5.0,1189,3.0,210,-999.0,2.8,1148,721,4104,2623,1775,0
395,57.0,74.5884,103,42.8545,1.0,548,10.0,2728,10.0,845,2018.0,3.0,3131,721,4104,2623,2341,0
396,45.0,74.6107,1257,42.8326,2.0,186,5.0,1189,3.0,3,-999.0,-999.0,3131,3843,861,3143,2341,0
397,48.0,74.6317,194,42.8488,2.0,214,5.0,473,3.0,168,-999.0,2.8,716,3843,4104,2623,1775,0
398,45.0,74.6916,1510,42.8539,1.0,637,9.0,208,3.0,322,-999.0,3.0,716,909,4104,3143,1229,0
399,47.0,74.6124,338,42.858,3.0,200,5.0,1189,5.0,332,-999.0,-999.0,3131,3843,4104,2623,1775,0
400,92.0,74.5949,1372,42.8741,3.0,593,10.0,2728,8.0,227,2018.0,3.0,716,909,4104,3143,409,0
401,42.0,74.613,338,42.8327,2.0,259,5.0,374,3.0,3,-999.0,-999.0,771,3843,4104,3143,1229,0
402,45.0,74.5556,1257,42.8528,1.0,412,9.0,311,1.0,3,-999.0,-999.0,3131,3843,861,3143,2341,0
403,43.0,74.5853,194,42.8438,2.0,202,3.0,161,3.0,846,-999.0,-999.0,716,3843,4104,2623,1229,0
404,48.0,74.6855,338,42.8772,2.0,189,5.0,473,3.0,522,-999.0,-999.0,716,3843,4104,3143,1775,1
405,36.0,74.6179,1510,42.8657,1.0,138,5.0,1189,5.0,146,-999.0,-999.0,1148,3843,4104,2623,1229,0
406,42.0,74.568,1372,42.8341,2.0,148,5.0,57,2.0,3,-999.0,-999.0,3131,3843,4104,2623,1775,0
407,62.0,74.6201,1257,42.8721,3.0,163,9.0,473,7.0,3,-999.0,-999.0,3131,3843,4104,3143,2341,0
408,45.0,74.6298,1510,42.8841,1.0,152,9.0,208,7.0,367,2016.0,2.8,1148,721,4104,2623,1229,1
409,42.0,74.5994,1510,42.8502,2.0,256,4.0,161,1.0,135,-999.0,-999.0,3131,3843,4104,2623,1229,0
410,71.1,74.6244,1257,42.8708,2.0,167,12.0,2728,7.0,3,-999.0,3.0,3131,3843,4104,3143,2341,0
411,45.0,74.6297,1257,42.8837,1.0,161,9.0,208,7.0,3,-999.0,-999.0,3131,3843,861,3143,2341,0
412,111.0,74.6222,939,42.8177,3.0,228,13.0,2728,5.0,503,2020.0,3.0,3131,721,220,3143,2341,0
413,94.0,74.6042,939,42.8445,2.0,263,12.0,2728,12.0,1234,2017.0,3.0,3131,3843,4104,3143,2341,0
414,99.0,74.6238,939,42.8172,2.0,233,12.0,2728,11.0,896,2021.0,3.0,3131,721,861,3143,2341,0
415,37.0,74.6172,939,42.8217,1.0,314,12.0,2728,4.0,636,2022.0,3.0,3131,721,861,3143,2341,0
416,64.0,74.5795,1257,42.8403,2.0,220,9.0,2728,2.0,892,2018.0,3.0,3131,3843,220,3143,2341,0
417,68.0,74.6292,1510,42.8148,3.0,690,9.0,311,8.0,339,-999.0,-999.0,1148,3843,4104,2623,1775,0
418,34.4,74.5672,338,42.8433,1.0,236,9.0,473,4.0,108,-999.0,-999.0,1148,3843,4104,3143,1229,0
419,19.5,74.6097,1510,42.8486,1.0,360,4.0,473,2.0,169,1972.0,2.9,1148,90,5,3143,2341,0
420,96.0,74.6219,1372,42.854,3.0,414,9.0,208,6.0,691,1992.0,2.8,771,721,4104,3143,1775,1
421,33.0,74.5882,1510,42.8716,1.0,285,9.0,1189,3.0,465,-999.0,-999.0,1148,3843,4104,2623,1775,0
422,47.0,74.6195,1510,42.8805,2.0,749,5.0,374,3.0,570,2000.0,3.0,1148,909,4104,3143,1229,1
423,76.0,74.6165,939,42.8188,2.0,274,10.0,2728,10.0,205,2021.0,3.0,716,721,220,3143,1775,0
424,58.0,74.5562,1372,42.8645,2.0,320,10.0,2728,6.0,198,-999.0,3.0,716,90,4104,3143,1775,0
425,112.0,74.6148,1257,42.8167,3.0,199,15.0,2728,13.0,460,2020.0,3.3,3131,3843,861,2623,2341,0
426,56.0,74.6416,1510,42.8122,1.0,210,9.0,208,1.0,362,2015.0,2.8,1148,721,4104,3143,1229,0
427,58.0,74.6302,1257,42.8255,3.0,228,4.0,374,4.0,324,-999.0,2.5,716,721,4104,3143,1229,0
428,55.0,74.5918,1257,42.8733,2.0,206,14.0,1189,13.0,546,2021.0,3.0,3131,3843,4104,3143,2341,0
429,45.0,74.5885,1510,42.8749,2.0,273,5.0,1189,5.0,415,-999.0,-999.0,3131,3843,4104,3143,2341,0
