Общая площадь,Долгота,Состояние,Широта,Количество комнат,Всего этажей,Серия,Этаж,Год постройки,Санузел,Мебель,Отопление,Тип предложения
45.0,74.577,1510,42.8751,2.0,5.0,1189,4.0,1980.0,2353,3131,4104,2623
45.15,74.591,1372,42.8249,1.0,9.0,41,2.0,2020.0,1229,716,220,2623
49.0,74.6318,939,42.8334,1.0,12.0,2731,12.0,2020.0,1229,716,4104,3143
50.4,74.6736,1510,42.8545,2.0,10.0,2731,8.0,-999.0,1775,771,4104,3143
45.0,74.5555,1372,42.8525,1.0,9.0,41,7.0,2020.0,2353,3131,272,3143
110.0,74.6004,1372,42.8711,3.0,14.0,2731,10.0,-999.0,2353,3131,4104,2623
75.0,74.6029,1257,42.8687,2.0,13.0,2731,8.0,2017.0,2353,3131,4104,2623
62.0,74.6201,1510,42.8765,3.0,5.0,530,3.0,-999.0,1229,1148,4104,2623
90.0,74.6736,1257,42.8545,3.0,10.0,2731,5.0,2016.0,2353,3131,4104,3143
68.11,74.5915,103,42.8724,1.0,13.0,2731,9.0,2021.0,1229,3131,4104,3143
63.0,74.6211,338,42.8661,3.0,5.0,425,1.0,-999.0,1229,1148,4104,2623
86.0,74.5786,1257,42.8833,3.0,10.0,2731,8.0,2020.0,2353,3131,272,3143
57.0,74.5449,1257,42.8583,2.0,10.0,2731,6.0,-999.0,2353,3131,4104,2623
63.0,74.6361,194,42.8716,3.0,9.0,530,9.0,-999.0,1775,716,4104,3143
32.0,74.5768,338,42.8739,1.0,5.0,1189,4.0,-999.0,1229,1148,4104,3143
43.0,74.6619,338,42.88,2.0,4.0,1189,3.0,1972.0,1775,716,4104,2623
72.0,74.5772,1257,42.8419,2.0,9.0,2731,4.0,-999.0,2353,3131,4104,2623
54.0,74.5649,1257,42.8394,2.0,9.0,519,4.0,-999.0,2353,3131,867,2623
37.4,74.6247,1510,42.8138,1.0,10.0,2731,9.0,2020.0,2353,1148,867,3143
55.0,74.5674,1257,42.8361,2.0,9.0,2731,2.0,2019.0,2353,3131,867,3143
125.0,74.5786,1257,42.9082,3.0,10.0,1189,8.0,-999.0,2353,3131,867,3143
120.0,74.6472,1372,42.8769,3.0,10.0,2731,6.0,2017.0,409,3131,4104,2623
65.0,74.6621,1510,42.8778,3.0,4.0,1189,2.0,-999.0,1775,3131,4104,2623
50.0,74.6377,53,42.8689,1.0,16.0,2731,12.0,2022.0,1229,716,867,3143
124.0,74.594,1257,42.8799,3.0,10.0,2731,10.0,2018.0,2353,3131,4104,2623
88.0,74.5678,1372,42.8362,2.0,9.0,2731,3.0,2020.0,1775,771,4104,3143
43.0,74.6498,1510,42.8667,2.0,4.0,1189,3.0,2019.0,1229,771,4104,3143
115.0,74.5694,1372,42.8452,3.0,12.0,2731,7.0,2019.0,1775,771,867,2623
110.0,74.5768,939,42.8289,3.0,12.0,2731,8.0,-999.0,1775,3131,867,3143
67.0,74.5862,338,42.8242,2.0,10.0,1189,6.0,2017.0,1229,716,277,2623
89.0,74.5883,1257,42.8626,3.0,12.0,2731,6.0,2019.0,2353,3131,867,3143
55.0,74.5905,939,42.8951,2.0,4.0,2731,2.0,2021.0,1229,3131,272,2623
125.0,74.5855,939,42.8265,4.0,12.0,2731,11.0,2019.0,2353,3131,277,2623
45.0,74.5908,939,42.8438,1.0,12.0,2731,4.0,2020.0,1229,716,4104,3143
111.0,74.6387,939,42.8125,3.0,12.0,2731,12.0,2021.0,1775,716,4104,3143
110.0,74.5916,1510,42.8675,2.0,10.0,2731,7.0,2011.0,1775,1148,4104,3143
374.0,74.5998,1257,42.8831,5.0,6.0,2731,5.0,-999.0,2353,3131,4104,2623
43.0,74.627,194,42.8249,2.0,4.0,425,3.0,-999.0,2353,3131,4104,2623
43.0,74.6348,939,42.8525,2.0,12.0,2731,11.0,2020.0,1775,3131,4104,3143
123.0,74.5855,103,42.8266,4.0,12.0,2731,11.0,-999.0,409,3131,277,3143
32.0,74.5221,338,42.8786,1.0,2.0,1189,1.0,-999.0,1229,716,4104,2623
140.0,74.5681,1257,42.8314,4.0,12.0,1189,10.0,2017.0,409,3131,4104,2623
52.0,74.5562,338,42.8647,1.0,9.0,2731,6.0,2018.0,1229,1148,4104,3143
49.0,74.6228,53,42.8173,1.0,12.0,2731,8.0,2021.0,1229,716,220,3143
58.0,74.6062,1510,42.8311,3.0,4.0,425,2.0,-999.0,1229,1148,4104,2623
55.0,74.6806,53,42.8813,2.0,9.0,425,9.0,2021.0,2353,3131,272,3143
42.4,74.5754,1510,42.8834,1.0,10.0,2731,10.0,2016.0,1229,1148,4104,2623
42.0,74.6322,1372,42.8249,1.0,10.0,2731,10.0,2018.0,1775,3131,4104,3143
65.0,74.675,1372,42.8707,2.0,9.0,2731,3.0,2015.0,1229,771,4104,3143
150.0,74.637,1510,42.814,5.0,11.0,2731,11.0,-999.0,2353,1148,4104,3143
32.0,74.5857,1510,42.845,1.0,4.0,1189,4.0,1999.0,1229,1148,867,3143
114.7,74.5832,103,42.8777,3.0,10.0,2731,3.0,2019.0,2353,3131,4104,3143
104.0,74.6128,939,42.8181,3.0,15.0,2731,10.0,2022.0,1775,3131,272,3143
54.0,74.6122,939,42.8212,1.0,14.0,2731,11.0,2022.0,1229,716,4104,3143
45.0,74.5971,1510,42.8751,2.0,4.0,165,2.0,-999.0,1229,771,4104,3143
25.0,74.6467,1372,42.8309,1.0,5.0,74,2.0,2015.0,1229,771,220,3143
60.0,74.6344,1510,42.8429,3.0,9.0,530,1.0,1989.0,1775,3131,4104,3143
82.6,74.6162,1257,42.8188,2.0,8.0,2731,3.0,-999.0,2353,3131,4104,3143
85.0,74.5572,1372,42.8532,2.0,10.0,2731,7.0,-999.0,1775,1148,4104,3143
64.0,74.6391,1510,42.8156,3.0,14.0,519,9.0,2001.0,1775,771,4104,2623
53.46,74.5841,1257,42.8228,1.0,12.0,2731,10.0,-999.0,2353,3131,4104,3143
93.0,74.5986,1510,42.8833,3.0,10.0,2731,7.0,-999.0,1775,1148,4104,2623
60.0,74.6179,1257,42.8287,3.0,9.0,530,9.0,-999.0,2353,3131,867,2623
70.0,74.6768,1510,42.8572,2.0,8.0,2731,8.0,-999.0,1775,1148,4104,2623
104.0,74.6295,1257,42.8182,3.0,9.0,2731,9.0,-999.0,2353,3131,867,3143
41.0,74.5884,103,42.8545,1.0,10.0,2731,2.0,2020.0,2353,3131,4104,3143
49.0,74.6801,1510,42.8767,2.0,5.0,530,5.0,-999.0,1775,1148,4104,3143
34.5,74.5119,338,42.8705,1.0,5.0,530,2.0,2000.0,1229,716,4104,3143
47.0,74.6197,1510,42.8384,2.0,4.0,425,3.0,1970.0,1229,1148,4104,3143
39.2,74.693,1372,42.8739,1.0,9.0,2731,6.0,-999.0,1775,3131,4104,3143
58.0,74.6152,1510,42.8589,3.0,5.0,425,1.0,-999.0,1229,771,4104,3143
98.0,74.5826,939,42.8393,2.0,10.0,2731,9.0,-999.0,1775,3131,867,3143
118.0,74.57,1510,42.8399,4.0,14.0,1189,5.0,2014.0,409,771,26,3143
45.0,74.6318,1257,42.8325,2.0,11.0,2731,9.0,2017.0,2353,3131,867,3143
48.0,74.6479,1372,42.8768,2.0,10.0,2731,5.0,2019.0,1229,716,4104,3143
49.0,74.6001,1372,42.8665,2.0,4.0,425,1.0,-999.0,1229,771,4104,3143
38.0,74.6891,1257,42.854,1.0,9.0,530,4.0,-999.0,2353,3131,4104,3143
120.0,74.5882,1372,42.8676,2.0,10.0,2731,7.0,2018.0,409,716,4104,2623
36.0,74.6264,1257,42.8378,1.0,9.0,1189,1.0,-999.0,2353,3131,867,2623
72.0,74.5998,1257,42.865,2.0,12.0,2731,4.0,2018.0,2353,3131,4104,3143
53.1,74.6161,103,42.8816,1.0,18.0,2731,12.0,2021.0,1229,716,4104,2623
180.0,74.5844,939,42.8822,5.0,10.0,36,9.0,2016.0,1775,716,4104,3143
63.0,74.6002,1510,42.8749,3.0,5.0,1189,2.0,-999.0,2353,3131,4104,2623
39.0,74.6268,1372,42.8131,1.0,11.0,2731,3.0,2018.0,1229,716,272,3143
100.0,74.628,1372,42.8142,3.0,10.0,2731,2.0,2019.0,1775,771,272,3143
100.0,74.6096,1372,42.8499,3.0,10.0,2731,8.0,2018.0,409,1148,4104,3143
120.0,74.5921,1372,42.8661,4.0,10.0,2731,3.0,2017.0,1775,1148,4104,2623
45.0,74.6298,1510,42.8841,1.0,9.0,519,7.0,2016.0,1229,1148,4104,2623
25.0,74.6475,1510,42.8302,1.0,3.0,1189,2.0,-999.0,1229,1148,272,3143
140.0,74.6078,1372,42.8738,3.0,9.0,2731,7.0,-999.0,1775,1148,4104,2623
70.86,74.5817,939,42.8821,2.0,12.0,2731,9.0,2020.0,2353,3131,4104,3143
100.0,74.556,1372,42.8648,3.0,12.0,2731,3.0,2015.0,1775,771,4104,3143
40.0,74.6929,1372,42.8737,1.0,11.0,2731,9.0,2019.0,2353,3131,4104,2623
65.0,74.5929,1510,42.873,2.0,12.0,2731,12.0,-999.0,2353,3131,4104,3143
61.0,74.6807,1510,42.8758,3.0,5.0,530,4.0,-999.0,1229,3131,4104,2623
82.0,74.611,1372,42.8323,2.0,9.0,2731,8.0,-999.0,1229,3131,4104,3143
65.0,74.5892,1372,42.8738,2.0,13.0,2731,12.0,-999.0,2353,1148,4104,3143
64.0,74.6247,1510,42.8751,3.0,9.0,1189,8.0,-999.0,2353,3131,4104,2623
44.0,74.5716,194,42.8689,2.0,5.0,425,1.0,-999.0,1229,716,4104,2623
47.9,74.5658,939,42.8353,1.0,10.0,2731,6.0,-999.0,1229,3131,4104,3143
150.0,74.594,1510,42.8799,3.0,12.0,2731,11.0,2019.0,409,771,867,3143
64.0,74.5915,1372,42.8652,2.0,10.0,2731,5.0,2017.0,1775,771,4104,3143
69.0,74.6348,1510,42.8125,3.0,9.0,530,1.0,-999.0,1775,1148,4104,3143
69.0,74.6128,1372,42.8239,2.0,12.0,2731,2.0,2017.0,1229,1148,277,3143
53.0,74.6059,1372,42.8562,1.0,12.0,2731,11.0,2017.0,1775,716,4104,3143
28.0,74.6266,1257,42.8319,1.0,5.0,1189,4.0,-999.0,2353,3131,867,2623
57.0,74.6143,103,42.8525,2.0,14.0,2731,4.0,-999.0,1775,716,4104,3143
35.0,74.6345,194,42.8682,1.0,9.0,530,4.0,1987.0,2353,716,4104,3143
64.0,74.6147,1510,42.8303,3.0,9.0,519,7.0,-999.0,1775,716,4104,3143
64.0,74.6216,1510,42.8257,3.0,9.0,519,3.0,-999.0,1775,771,4104,3143
30.0,74.5975,1510,42.8452,1.0,4.0,165,1.0,-999.0,2353,3131,4104,3143
50.0,74.5884,939,42.8545,1.0,10.0,2731,4.0,2018.0,2353,3131,4104,3143
130.0,74.5869,1372,42.8264,3.0,12.0,2731,4.0,2012.0,409,771,277,3143
45.0,74.5861,1257,42.8258,2.0,12.0,2731,9.0,-999.0,2353,3131,4104,2623
133.0,74.6159,1510,42.8247,4.0,12.0,2731,2.0,-999.0,1775,1148,4104,2623
43.0,74.6231,1510,42.8806,2.0,5.0,425,5.0,-999.0,2353,3131,4104,3143
128.0,74.5907,939,42.8805,3.0,12.0,2731,10.0,2019.0,2353,3131,4104,3143
54.0,74.606,1510,42.8614,2.0,9.0,519,6.0,-999.0,1775,3131,4104,2623
68.0,74.6323,1372,42.846,2.0,9.0,519,6.0,2014.0,1775,771,277,3143
62.0,74.6109,1257,42.8667,3.0,9.0,519,6.0,-999.0,2353,3131,867,3143
64.0,74.6385,1257,42.8491,2.0,3.0,1189,1.0,-999.0,2353,3131,867,3143
44.0,74.5673,1257,42.8859,2.0,2.0,1189,2.0,-999.0,2353,3131,867,3143
192.0,74.632,1510,42.8153,4.0,6.0,36,5.0,2008.0,1775,1148,4104,3143
79.0,74.5775,939,42.8815,2.0,12.0,2731,6.0,2020.0,1775,3131,4104,3143
50.0,74.6793,338,42.8783,2.0,5.0,530,4.0,-999.0,1775,3131,4104,3143
54.0,74.5982,1372,42.8681,2.0,11.0,2731,10.0,2018.0,1229,716,4104,2623
103.0,74.6303,1257,42.83,3.0,10.0,2731,8.0,-999.0,2353,3131,867,2623
108.0,74.6217,1372,42.8636,3.0,10.0,2731,5.0,-999.0,1775,3131,4104,2623
53.0,74.6228,939,42.8173,1.0,12.0,2731,8.0,-999.0,1229,716,220,3143
38.0,74.5879,1372,42.8623,1.0,12.0,2731,10.0,-999.0,1229,1148,4104,2623
43.0,74.6429,1510,42.8237,2.0,4.0,1189,2.0,2017.0,409,1148,277,3143
47.0,74.6483,53,42.8843,1.0,9.0,2731,4.0,2021.0,2353,3131,272,2623
52.0,74.5804,1510,42.8806,1.0,10.0,2731,9.0,2016.0,1775,3131,4104,3143
70.0,74.5857,338,42.8489,3.0,12.0,1189,6.0,-999.0,1229,1148,867,2623
112.0,74.6368,103,42.8751,3.0,14.0,2731,4.0,2018.0,409,716,4104,3143
200.0,74.5838,1257,42.8753,4.0,10.0,2731,6.0,2018.0,2353,3131,4104,3143
60.0,74.6143,1510,42.8327,3.0,4.0,425,2.0,-999.0,2353,3131,4104,3143
72.0,74.6076,338,42.8579,2.0,9.0,2731,7.0,2017.0,1775,716,4104,2623
48.62,74.5683,1372,42.838,3.0,14.0,2731,13.0,-999.0,1229,1148,277,3143
82.0,74.6001,1257,42.8668,4.0,5.0,1189,5.0,-999.0,2353,1148,4104,2623
102.0,74.5855,1257,42.8245,3.0,9.0,2731,7.0,2016.0,2353,3131,277,2623
85.0,74.6101,1257,42.8569,4.0,9.0,530,4.0,-999.0,2353,3131,4104,3143
96.0,74.6364,939,42.8745,2.0,14.0,2731,4.0,-999.0,1775,3131,4104,3143
74.0,74.5802,1510,42.8692,4.0,5.0,1189,2.0,-999.0,1229,1148,4104,2623
50.0,74.6113,1257,42.8693,2.0,3.0,56,3.0,-999.0,2353,3131,867,2623
68.0,74.5869,1372,42.8748,3.0,3.0,56,1.0,-999.0,1775,771,4104,3143
51.0,74.662,1510,42.8798,3.0,4.0,165,3.0,-999.0,1775,3131,4104,3143
67.0,74.5649,1372,42.8302,2.0,11.0,519,11.0,-999.0,1775,1148,4104,3143
64.0,74.5795,939,42.8403,2.0,9.0,2731,2.0,2018.0,1229,716,272,3143
68.0,74.6751,1372,42.8709,2.0,9.0,2731,1.0,2015.0,1775,771,4104,2623
102.6,74.5633,1510,42.8346,3.0,10.0,2731,5.0,-999.0,1775,771,4104,3143
66.0,74.5655,338,42.8304,2.0,12.0,2731,10.0,-999.0,1775,1148,4104,3143
38.0,74.6248,1257,42.8186,1.0,5.0,530,3.0,-999.0,2353,3131,867,3143
19.0,74.5578,338,42.873,1.0,2.0,1189,1.0,-999.0,2353,771,4104,2623
109.0,74.5644,1372,42.8382,3.0,11.0,2731,5.0,2016.0,409,771,4104,3143
61.0,74.5942,1372,42.8743,2.0,14.0,2731,12.0,2019.0,1775,3131,4104,2623
64.0,74.6146,1372,42.8202,2.0,13.0,2731,11.0,-999.0,1775,771,272,2623
44.0,74.6375,53,42.8696,1.0,16.0,2731,15.0,2022.0,1229,716,4104,2623
105.0,74.6077,1257,42.8673,3.0,12.0,2731,2.0,-999.0,2353,3131,4104,2623
58.0,74.6198,1510,42.8678,3.0,5.0,425,5.0,-999.0,2353,3131,4104,2623
100.0,74.6123,1510,42.8573,3.0,10.0,2731,3.0,2010.0,1775,3131,4104,3143
50.0,74.6426,1372,42.8454,1.0,12.0,2731,4.0,2018.0,1775,1148,277,2623
45.0,74.6766,1372,42.8548,1.0,9.0,2731,5.0,2013.0,1229,771,4104,3143
61.0,74.6245,194,42.87,2.0,9.0,530,9.0,-999.0,2353,716,867,3143
48.0,74.5754,1510,42.8782,2.0,5.0,530,1.0,-999.0,1775,1148,4104,2623
112.0,74.6322,1257,42.8412,3.0,12.0,2731,12.0,2021.0,2353,3131,4104,3143
128.0,74.5907,939,42.8805,3.0,12.0,2731,11.0,2019.0,1775,3131,4104,2623
48.0,74.6893,1510,42.8787,2.0,5.0,530,3.0,1986.0,1775,771,4104,2623
42.0,74.61,1257,42.8694,2.0,5.0,1189,3.0,-999.0,1775,3131,4104,2623
80.0,74.5658,1372,42.8421,3.0,9.0,2731,4.0,-999.0,2353,1148,4104,3143
84.0,74.6372,939,42.8153,2.0,14.0,2731,2.0,2017.0,2353,3131,4104,3143
68.0,74.6374,1372,42.8157,2.0,10.0,2731,8.0,-999.0,2353,3131,4104,2623
32.0,74.6229,338,42.8332,1.0,4.0,425,3.0,-999.0,1229,3131,4104,3143
40.0,74.5865,1510,42.8421,2.0,4.0,165,4.0,1979.0,1229,771,4104,2623
220.0,74.5816,1257,42.8762,4.0,10.0,1189,9.0,-999.0,2353,3131,867,3143
49.0,74.6889,1510,42.8551,1.0,10.0,1189,9.0,-999.0,1229,3131,4104,2623
49.0,74.6093,1510,42.8646,2.0,12.0,1189,5.0,-999.0,1775,1148,4104,3143
15.0,74.5654,338,42.8922,1.0,2.0,1189,2.0,-999.0,1775,3131,277,2623
58.0,74.6431,1510,42.8392,2.0,10.0,1189,6.0,2020.0,1775,716,272,3143
56.0,74.5996,1372,42.867,3.0,5.0,1189,5.0,-999.0,1775,771,4104,3143
35.0,74.6863,338,42.876,1.0,9.0,530,7.0,1990.0,1229,3131,4104,3143
79.7,74.6028,939,42.8181,2.0,12.0,2731,5.0,2022.0,1775,3131,272,2623
43.0,74.5946,1510,42.8459,2.0,4.0,165,2.0,-999.0,1229,1148,4104,3143
98.0,74.5913,1257,42.8658,3.0,10.0,2731,10.0,2020.0,2353,3131,4104,3143
50.0,74.6084,1510,42.835,2.0,5.0,1189,4.0,-999.0,1229,1148,867,3143
70.0,74.5663,1372,42.8434,2.0,10.0,2731,9.0,2014.0,1229,771,4104,2623
52.0,74.6204,1372,42.8804,2.0,17.0,2731,14.0,-999.0,2353,771,4104,3143
67.0,74.6307,1372,42.8122,2.0,10.0,2731,6.0,2020.0,1229,771,220,3143
116.0,74.5635,1257,42.8539,3.0,14.0,2731,8.0,2019.0,2353,3131,4104,2623
36.0,74.5655,1510,42.8422,1.0,9.0,519,1.0,-999.0,2353,3131,4104,3143
72.0,74.6357,1510,42.8424,3.0,9.0,519,9.0,-999.0,1775,771,4104,2623
146.0,74.6023,1372,42.8708,3.0,10.0,2731,10.0,2014.0,1775,1148,4104,2623
92.0,74.5562,1372,42.8647,3.0,11.0,2731,9.0,-999.0,1775,3131,4104,3143
90.0,74.5822,1372,42.8403,3.0,12.0,2731,9.0,2019.0,1775,3131,4104,2623
106.0,74.6478,1510,42.8151,3.0,9.0,519,6.0,2016.0,1775,1148,272,2623
247.0,74.6365,1372,42.8758,3.0,14.0,2731,14.0,2018.0,1775,3131,4104,3143
39.0,74.5883,1372,42.8626,1.0,12.0,2731,10.0,2019.0,1229,716,4104,3143
150.0,74.5535,103,42.8714,6.0,6.0,1189,5.0,2017.0,2353,3131,4104,3143
44.0,74.6069,338,42.8351,2.0,4.0,425,2.0,-999.0,1229,1148,4104,2623
92.2,74.6084,1510,42.8575,3.0,10.0,2731,2.0,2015.0,1775,1148,4104,2623
70.0,74.6764,1372,42.8736,2.0,10.0,2731,1.0,2016.0,2353,1148,4104,2623
86.0,74.5773,1372,42.8299,2.0,11.0,2731,6.0,2020.0,1775,1148,220,3143
50.0,74.5537,338,42.8644,2.0,3.0,165,3.0,-999.0,1229,3131,4104,3143
40.0,74.6148,1510,42.848,1.0,9.0,519,2.0,-999.0,2353,3131,4104,3143
123.0,74.5817,939,42.8821,3.0,12.0,2731,6.0,2021.0,409,3131,4104,3143
55.0,74.5841,338,42.8728,2.0,5.0,1189,4.0,1980.0,1775,716,4104,2623
47.0,74.5449,1257,42.8583,2.0,10.0,2731,10.0,-999.0,2353,3131,4104,2623
115.0,74.5914,1510,42.8726,5.0,6.0,1189,5.0,-999.0,2353,716,4104,2623
78.0,74.6019,939,42.8656,2.0,14.0,2731,6.0,2020.0,1775,3131,4104,3143
42.0,74.626,1257,42.8237,2.0,10.0,1189,8.0,-999.0,2353,3131,4104,2623
54.4,74.6122,939,42.8212,1.0,14.0,2731,11.0,-999.0,1775,3131,4104,3143
164.0,74.6149,939,42.8228,4.0,15.0,2731,8.0,-999.0,2353,3131,4104,2623
77.0,74.6087,103,42.8443,2.0,14.0,2731,7.0,-999.0,1775,716,4104,3143
160.0,74.5827,1372,42.8386,4.0,10.0,2731,5.0,-999.0,1775,1148,4104,2623
105.0,74.6095,1257,42.8498,3.0,10.0,2731,2.0,-999.0,2353,3131,4104,3143
46.0,74.6322,1257,42.8701,2.0,9.0,519,1.0,2013.0,2353,3131,4104,3143
72.5,74.5995,1257,42.8648,2.0,12.0,2731,4.0,2018.0,2353,3131,4104,3143
50.0,74.6087,1372,42.8701,1.0,9.0,2731,4.0,-999.0,2353,3131,4104,2623
52.0,74.6059,1257,42.8669,2.0,7.0,1189,7.0,-999.0,2353,3131,867,2623
75.0,74.5833,1372,42.8834,3.0,7.0,1189,4.0,-999.0,1775,771,4104,2623
20.0,74.5175,1372,42.8462,1.0,2.0,74,2.0,2020.0,1229,3131,277,3143
120.0,74.5942,1372,42.8741,3.0,10.0,2731,5.0,2015.0,1775,1148,4104,2623
60.0,74.5904,1510,42.8675,2.0,9.0,2731,9.0,2015.0,1775,771,4104,3143
64.0,74.6891,1372,42.8779,3.0,5.0,530,3.0,-999.0,1775,1148,4104,2623
42.6,74.657,1510,42.8804,1.0,5.0,530,5.0,1988.0,1229,1148,4104,3143
40.0,74.5328,338,42.8871,2.0,5.0,1189,4.0,-999.0,1229,1148,4104,2623
39.0,74.6248,1510,42.8138,1.0,10.0,2731,2.0,-999.0,1229,1148,272,2623
77.0,74.6813,939,42.8587,3.0,7.0,2731,6.0,2021.0,1775,3131,4104,3143
37.0,74.688,1372,42.8558,1.0,7.0,2731,7.0,2020.0,1229,3131,4104,3143
48.3,74.5906,1257,42.8805,2.0,12.0,1189,7.0,2020.0,2353,3131,867,2623
34.0,74.5483,1510,42.8491,1.0,5.0,1189,5.0,1995.0,1229,771,4104,3143
220.0,74.6179,1257,42.8287,4.0,11.0,2731,9.0,-999.0,2353,3131,867,2623
118.0,74.6013,939,42.8589,3.0,12.0,2731,7.0,2021.0,1775,716,4104,3143
45.0,74.645,1372,42.8422,1.0,9.0,519,4.0,-999.0,1229,1148,277,3143
58.0,74.5897,1257,42.8543,3.0,4.0,425,4.0,1964.0,2353,3131,867,2623
95.0,74.5945,1257,42.8716,2.0,16.0,2731,13.0,2022.0,2353,3131,4104,3143
55.0,74.6117,1510,42.8695,3.0,5.0,1189,5.0,-999.0,1229,3131,867,2623
73.0,74.5926,194,42.8695,3.0,3.0,56,2.0,1960.0,1775,3131,4104,2623
105.0,74.625,1372,42.8139,3.0,10.0,2731,5.0,-999.0,1775,771,272,2623
68.0,74.6441,1372,42.8431,2.0,10.0,519,9.0,-999.0,2353,3131,277,3143
40.0,74.5829,1257,42.845,2.0,4.0,165,1.0,-999.0,2353,3131,867,2623
154.0,74.6115,1257,42.8747,4.0,13.0,2731,13.0,-999.0,2353,3131,867,3143
170.0,74.5288,939,42.8706,1.0,3.0,56,2.0,2021.0,1775,716,4104,3143
103.0,74.6149,1257,42.8681,4.0,9.0,530,2.0,-999.0,2353,3131,4104,2623
95.0,74.6306,1372,42.8288,3.0,14.0,519,9.0,-999.0,1775,1148,4104,3143
61.0,74.5992,1372,42.8403,2.0,10.0,2731,8.0,-999.0,1775,771,4104,2623
117.0,74.5825,1372,42.8309,3.0,12.0,2731,11.0,2017.0,409,716,277,2623
65.0,74.5769,1510,42.8711,3.0,5.0,1189,5.0,-999.0,1775,1148,4104,2623
68.0,74.6361,1257,42.8116,2.0,9.0,2731,4.0,2019.0,2353,3131,867,3143
70.0,74.6164,1372,42.8255,2.0,8.0,2731,4.0,-999.0,1775,3131,4104,3143
94.0,74.5877,1257,42.8676,3.0,9.0,2731,2.0,2015.0,2353,3131,4104,3143
45.0,74.6091,1257,42.8338,3.0,4.0,425,2.0,-999.0,2353,3131,4104,3143
44.0,74.549,939,42.852,1.0,5.0,1189,3.0,2019.0,1229,3131,220,3143
62.0,74.6216,1510,42.877,3.0,5.0,530,4.0,-999.0,1775,1148,4104,2623
53.0,74.5372,1372,42.8549,2.0,9.0,519,6.0,1990.0,1775,771,4104,3143
59.0,74.6211,1372,42.829,2.0,12.0,1189,11.0,1998.0,1775,1148,4104,2623
35.0,74.6348,939,42.8525,1.0,12.0,2731,12.0,2020.0,1229,3131,4104,2623
80.0,74.5776,1372,42.8417,3.0,6.0,2731,1.0,2015.0,2353,3131,867,2623
98.0,74.5437,1257,42.8519,3.0,9.0,519,2.0,-999.0,2353,3131,4104,3143
81.0,74.6345,1510,42.8151,4.0,9.0,530,6.0,-999.0,2353,3131,4104,3143
68.0,74.6052,1372,42.8295,2.0,6.0,1189,3.0,-999.0,1775,716,4104,3143
50.0,74.6085,1372,42.8725,4.0,8.0,1189,4.0,1990.0,1229,771,4104,3143
78.0,74.6238,1510,42.8683,3.0,9.0,1189,4.0,2012.0,409,3131,4104,3143
46.0,74.591,103,42.8249,1.0,9.0,41,4.0,2022.0,2353,3131,220,3143
66.0,74.5754,1372,42.8831,2.0,10.0,2731,7.0,2019.0,2353,716,4104,2623
62.0,74.5665,1372,42.83,2.0,9.0,519,3.0,2007.0,1775,771,277,3143
67.0,74.633,1510,42.8152,3.0,9.0,530,8.0,1985.0,1775,716,4104,2623
80.0,74.5705,1372,42.8405,2.0,9.0,1189,8.0,2013.0,2353,716,4104,3143
66.0,74.6122,939,42.8212,2.0,14.0,2731,6.0,2020.0,2353,3131,4104,2623
45.0,74.5677,1257,42.8459,1.0,9.0,519,8.0,-999.0,2353,3131,867,2623
118.0,74.5704,939,42.8932,4.0,12.0,2731,4.0,-999.0,2353,3131,4104,3143
102.0,74.5941,1257,42.8795,3.0,12.0,2731,11.0,2019.0,2353,3131,4104,2623
122.0,74.5681,1372,42.8325,4.0,9.0,2731,2.0,2009.0,409,1148,4104,2623
173.0,74.5914,1257,42.8705,4.0,7.0,1189,3.0,2009.0,2353,3131,867,2623
50.0,74.5842,1257,42.8159,2.0,9.0,1189,8.0,-999.0,2353,3131,867,2623
85.0,74.591,1257,42.8249,3.0,9.0,41,4.0,-999.0,2353,3131,220,3143
46.0,74.591,1510,42.8249,1.0,9.0,41,2.0,2020.0,1229,716,220,2623
39.0,74.5883,1372,42.8626,1.0,12.0,2731,10.0,-999.0,1229,3131,4104,3143
45.0,74.5921,1510,42.8815,2.0,5.0,1189,5.0,-999.0,2353,3131,4104,3143
63.0,74.6319,1510,42.8501,3.0,5.0,530,5.0,1979.0,1775,1148,4104,3143
55.0,74.6214,1372,42.8295,2.0,10.0,2731,10.0,2019.0,1229,771,4104,3143
108.0,74.5834,1257,42.8752,3.0,10.0,1189,8.0,2017.0,2353,3131,867,2623
44.0,74.6448,939,42.8402,1.0,9.0,519,9.0,-999.0,1229,716,277,3143
61.0,74.6131,1510,42.8672,3.0,9.0,530,1.0,1984.0,1775,716,4104,2623
83.0,74.5918,1257,42.8733,2.0,14.0,2731,6.0,2021.0,2353,3131,4104,3143
114.0,74.5876,1257,42.8781,3.0,10.0,1189,8.0,-999.0,2353,3131,867,2623
85.0,74.5344,1257,42.8888,3.0,3.0,1189,2.0,-999.0,2353,3131,277,2623
48.0,74.5933,1257,42.8676,3.0,5.0,1189,1.0,-999.0,2353,3131,867,2623
62.2,74.5785,1510,42.8707,3.0,5.0,1189,1.0,1970.0,1775,1148,4104,3143
35.0,74.5202,194,42.8824,1.0,3.0,530,2.0,-999.0,1229,1148,4104,3143
28.3,74.5836,194,42.8464,1.0,3.0,165,3.0,-999.0,2353,3131,4104,3143
99.0,74.5772,1372,42.8421,3.0,11.0,2731,10.0,2015.0,1775,771,4104,3143
